wd_id,word,lex_id,tag,textlineid,syntag,syntag2,lemma,syllabified
858,Or,or,ADV,238,Adv,Adv,or2,/V\
859,cevauchom,cevauchom,VER,238,Vfin,Vfin,chevaucher,C/V\.C/V\.'C/V\
860,dont,dont,ADV,238,Adv,Adv,donc,C/V\
861,",",",",PON,238,Pnc,Pnc,,
862,fait,fait,VER,238,Vfin,Vfin,faire,C/V\
863,il,il,PRO:pers,238,Prn,Prn%,il,/V\
864,",",",",PON,238,Pnc,Pnc,,
865,ensamble,ensamble,ADV,238,Adv,Adv,ensemble,/V\.'C/V\.C/(e)\
866,",",",",PON,238,Pnc,Pnc,,
867,tant,tant,ADV,238,QIs,QIs,tant,C/V\
868,que,que,PROCON,238,Sub,Sub,que,C/(e)\
869,aventure,aventure,NOM,239,N,N,,/V\.C/V\.'C/V\.C/(e)\
870,nous,nous,PRO:pers,239,Prn,Prn$$,1pp,C/V\
871,face,face,VER,239,Vfin,Vfin,faire,'C/V\.C/(e)\
872,departir,departir,VER,239,Vinf,Vinf,départir,C/V\.C/V\.'C/V\
873,.,.,PON,239,Pnc,Pnc,,
874,»,»,PON:cit,239,Pnc,Pnc,,
875,Et,et,CON:coord,239,Crd,Crd,et,/V\
876,il,il,PRO:pers,239,Prn,Prn$,il,/V\
877,s',s',PRO:pers,239,Prn,Prn$$,se,C/\
878,acordent,acordent,VER,239,Vfin,Vfin,,/V\.'C/V\.C/e\
879,a,a,PRE,239,Pre,Pre,à,/V\
880,ceste,ceste,DET:demo,239,Dem,Dem,cist,'C/V\.C/(e)\
881,cose,cose,NOM,240,N,N,,'C/V\.C/(e)\
882,.,.,PON,240,Pnc,Pnc,,
883,Atant,atant,ADV,301,Adv,Adv,atant,/V\.'C/V\
884,se,se,PRO:pers,301,Prn,Prn$$,se,C/(e)\
885,metent,metent,VER,301,Vfin,Vfin,mettre,'C/V\.C/e\
886,a,a,PRE,301,Pre,Pre,à,/V\
887,la,la,DET:def,301,Det,Det,le,C/V\
888,voie,voie,NOM,301,N,N,,'C/V\./(e)\
889,et,et,CON:coord,301,Crd,Crd,et,/V\
890,cevauchent,cevauchent,VER,301,Vfin,Vfin,chevaucher,C/V\.'C/V\.C/e\
891,tout,tout,DET:ind,301,QIs,QIs,tout,C/V\
892,le,le,DET:def,301,Det,Det,le,C/(e)\
893,grant,grant,ADJ,302,Adj,Adj,grand,C/V\
894,cemin,cemin,NOM,302,N,N,,C/V\.'C/V\
895,ferré,ferré,VER,302,Vpp,Vpp,,C/V\.'C/V\
896,",",",",PON,302,Pnc,Pnc,,
897,parlant,parlant,VER,302,Vprs,Vprs,parler,C/V\.'C/V\
898,de,de,PRE,302,Pre,Pre,de,C/(e)\
899,maintes,maintes,DET:ind,302,QIs,QIs,maint,'C/V\.C/e\
900,aventures,aventures,NOM,302,N,N,,/V\.C/V\.'C/V\.C/e\
901,.,.,PON,302,Pnc,Pnc,,
902,Il,il,PRO:pers,302,Prn,Prn$,il,/V\
903,demandent,demandent,VER,303,Vfin,Vfin,demander,C/V\.'C/V\.C/e\
904,a,a,PRE,303,Pre,Pre,à,/V\
905,Lanselot,lanselot,NPR,303,N,N,,C/V\.C/e\.'C/V\
906,s',s',PRO:pers,303,Sub,Sub,si3,C/\
907,il,il,PRO:pers,303,Prn,Prn$,il,/V\
908,fu,fu,VER,303,Vfin,Vfin,être,C/V\
909,onques,onques,ADV,303,Adv,Adv,onques,'/V\.C/e\
910,en,en,PRE,303,Pre,Pre,en,/V\
911,la,la,DET:def,303,Det,Det,le,C/V\
912,maison,maison,NOM,303,N,N,,C/V\.'C/V\
913,le,le,DET:def,303,Det,Det,le,C/(e)\
914,roi,roi,NOM,303,N,N,,C/V\
915,Artu,artu,NPR,304,N,N,,/V\.'C/V\
916,.,.,PON,304,Pnc,Pnc,,
917,«,«,PON:cit,304,Pnc,Pnc,,
918,Signeur,signeur,NOM,304,N,N,,C/V\.'C/V\
919,",",",",PON,304,Pnc,Pnc,,
920,fait,fait,VER,304,Vfin,Vfin,faire,C/V\
921,il,il,PRO:pers,304,Prn,Prn%,il,/V\
922,",",",",PON,304,Pnc,Pnc,,
923,oïl,oïl,ADV,304,NVP,NVP,oui,/{V}\.'/V\
924,.,.,PON,304,Pnc,Pnc,,
925,G',g',PRO:pers,304,Prn,Prn$,je,C/\
926,i,i,PRO:clit,304,Prn,Prn$$,y2,/V\
927,fui,fui,VER,304,Vfin,Vfin,être,C/V\
928,ja,ja,ADV,304,Adv,Adv,jà,C/V\
929,",",",",PON,304,Pnc,Pnc,,
930,fait,fait,VER,304,Vfin,Vfin,faire,C/V\
931,il,il,PRO:pers,304,Prn,Prn%,il,/V\
932,",",",",PON,304,Pnc,Pnc,,
933,voirement,voirement,ADV,304,Adv,Adv,,C/V\.C/e\.'C/V\
934,.,.,PON,304,Pnc,Pnc,,
935,—,—,PON,305,Pnc,Pnc,,
936,Et,et,CON:coord,305,Crd,Crd,et,/V\
937,connissiés,connissiés,VER,305,Vfin,Vfin,connaître,C/V\.C/V\.'C/V\
938,vous,vous,PRO:pers,305,Prn,Prn%,2pp,C/V\
939,aucun,aucun,PRO:ind,305,QIs,QIs,aucun,/V\.'C/V\
940,des,des,PREDET:de,305,Pre+Det,Pre+Det,de.le,C/V\
941,cevaliers,cevaliers,NOM,305,N,N,,C/V\.C/V\.'C/V\
942,de,de,PRE,305,Pre,Pre,de,C/(e)\
943,celui,celui,DET:demo,305,Dem,Dem,cil,C/V\.'C/V\
944,ostel,ostel,NOM,305,N,N,,/V\.'C/V\
945,?,?,PON,305,Pnc,Pnc,,
946,—,—,PON,306,Pnc,Pnc,,
947,Oïl,oïl,ADV,306,NVP,NVP,oui,/{V}\.'/V\
948,",",",",PON,306,Pnc,Pnc,,
949,fait,fait,VER,306,Vfin,Vfin,faire,C/V\
950,il,il,PRO:pers,306,Prn,Prn%,il,/V\
951,.,.,PON,306,Pnc,Pnc,,
952,Je,je,PRO:pers,306,Prn,Prn$,je,C/(e)\
953,en,en,PRO:clit,306,Prn,Prn$$,en2,/V\
954,connois,connois,VER,306,Vfin,Vfin,connaître,C/V\.'C/V\
955,voirement,voirement,ADV,306,Adv,Adv,,C/V\.C/e\.'C/V\
956,aucun,aucun,PRO:ind,306,QIs,QIs,aucun,/V\.'C/V\
957,.,.,PON,306,Pnc,Pnc,,
958,—,—,PON,306,Pnc,Pnc,,
959,Et,et,CON:coord,306,Crd,Crd,et,/V\
960,Lanselot,lanselot,NPR,307,N,N,,C/V\.C/e\.'C/V\
961,du,du,PREDET:de,307,Pre+Det,Pre+Det,de.le,C/V\
962,Lac,lac,NOM,307,N,N,,C/V\
963,",",",",PON,307,Pnc,Pnc,,
964,font,font,VER,307,Vfin,Vfin,faire,C/V\
965,il,il,PRO:pers,307,Prn,Prn%,il,/V\
966,",",",",PON,307,Pnc,Pnc,,
967,connissiés,connissiés,VER,307,Vfin,Vfin,connaître,C/V\.C/V\.'C/V\
968,le,le,PRO:pers,307,Prn,Prn%%,3p,C/(e)\
969,vous,vous,PRO:pers,307,Prn,Prn%,2pp,C/V\
970,?,?,PON,307,Pnc,Pnc,,
971,—,—,PON,307,Pnc,Pnc,,
972,Oïl,oïl,ADV,307,NVP,NVP,oui,/{V}\.'/V\
973,",",",",PON,307,Pnc,Pnc,,
974,fait,fait,VER,307,Vfin,Vfin,faire,C/V\
975,il,il,PRO:pers,308,Prn,Prn%,il,/V\
976,",",",",PON,308,Pnc,Pnc,,
977,chelui,chelui,PRO:demo,308,Dem,Dem,cil,C/V\.'C/V\
978,connois,connois,VER,308,Vfin,Vfin,connaître,C/V\.'C/V\
979,je,je,PRO:pers,308,Prn,Prn%,je,C/(e)\
980,bien,bien,ADV,308,Adv,Adv,bien,C/V\
981,.,.,PON,308,Pnc,Pnc,,
982,—,—,PON,308,Pnc,Pnc,,
983,Ha,ha,INT,308,Exc,Exc,,/V\
984,!,!,PON,308,Pnc,Pnc,,
985,pour,pour,PRE,308,Pre,Pre,pour,C/V\
986,Dieu,dieu,NOM,308,N,N,,C/V\
987,",",",",PON,308,Pnc,Pnc,,
988,fait,fait,VER,308,Vfin,Vfin,faire,C/V\
989,Kex,kex,NPR,308,N,N,,C/V\
990,d',d',PRE,309,Pre,Pre,de,C/\
991,Estraus,estraus,NPR,309,N,N,,/V\.'C/V\
992,",",",",PON,309,Pnc,Pnc,,
993,quant,quant,ADV,309,Sub,Sub,quand,C/V\
994,vous,vous,PRO:pers,309,Prn,Prn,2pp,C/V\
995,Lanselot,lanselot,NPR,309,N,N,,C/V\.C/e\.'C/V\
996,connissiés,connissiés,VER,309,Vfin,Vfin,connaître,C/V\.C/V\.'C/V\
997,",",",",PON,309,Pnc,Pnc,,
998,itant,itant,ADV,309,QIs,QIs,tant,/V\.'C/V\
999,me,me,PRO:pers,309,Prn,Prn$$,1ps,C/(e)\
1000,dites,dites,VER,310,Vfin,Vfin,dire,'C/V\.C/e\
1001,",",",",PON,310,Pnc,Pnc,,
1002,s',s',PRO:pers,310,Sub,Sub,si3,C/\
1003,il,il,PRO:pers,310,Prn,Prn$,il,/V\
1004,vous,vous,PRO:pers,310,Prn,Prn$$,2pp,C/V\
1005,plaist,plaist,VER,310,Vfin,Vfin,plaire,C/V\
1006,:,:,PON,310,Pnc,Pnc,,
1007,l',l',PRO:pers,310,Prn,Prn$$,3p,C/\
1008,avés,avés,VER,310,Vfin,Vfin,avoir,/V\.'C/V\
1009,vous,vous,PRO:pers,310,Prn,Prn%,2pp,C/V\
1010,encore,encore,ADV,310,Adv,Adv,encore,/V\.'C/V\.C/(e)\
1011,veü,veü,VER,310,Vpp,Vpp,voir,C/(V)\.'/V\
1012,en,en,PRE,310,Pre,Pre,en,/V\
1013,cest,cest,DET:demo,310,Dem,Dem,cist,C/V\
1014,païs,païs,NOM,310,N,N,,C/V\.'C/V\
1015,?,?,PON,310,Pnc,Pnc,,
1016,Uns,uns,DET:ndf,311,QIs,QIs,un,/V\
1017,chevaliers,chevaliers,NOM,311,N,N,,C/V\.C/V\.'C/V\
1018,nous,nous,PRO:pers,311,Prn,Prn$$,1pp,C/V\
1019,dist,dist,VER,311,Vfin,Vfin,dire,C/V\
1020,",",",",PON,311,Pnc,Pnc,,
1021,n',n',PRO:clit,311,Neg,Neg$$,ne,C/\
1022,a,a,VER,311,Vfin,Vfin,avoir,/V\
1023,mie,mie,ADV,311,Neg,Neg,mie3,'C/V\./(e)\
1024,encore,encore,ADV,311,Adv,Adv,encore,/V\.'C/V\.C/(e)\
1025,.IIII.,.iiii.,ADJ:card,311,QIs,QIs,quatre,'/V\./(e)\
1026,jours,jours,NOM,311,N,N,,C/V\
1027,",",",",PON,311,Pnc,Pnc,,
1028,k',k',PROCON,311,Sub,Sub,que,C/\
1029,il,il,PRO:pers,311,Prn,Prn$,il,/V\
1030,estoit,estoit,VER,312,Vfin,Vfin,être,/V\.'C/V\
1031,en,en,PRE,312,Pre,Pre,en,/V\
1032,chest,chest,DET:demo,312,Dem,Dem,cist,C/V\
1033,païs,païs,NOM,312,N,N,,C/V\.'C/V\
1034,sans,sans,PRE,312,Pre,Pre,sans,C/V\
1035,faille,faille,NOM,312,N,N,,'C/V\.C/(e)\
1036,.,.,PON,312,Pnc,Pnc,,
1037,—,—,PON,312,Pnc,Pnc,,
1038,Et,et,CON:coord,312,Crd,Crd,et,/V\
1039,ki,ki,PROCON,312,Qux,Qux,qui,C/V\
1040,fu,fu,VER,312,Vfin,Vfin,être,C/V\
1041,cis,cis,DET:demo,312,Dem,Dem,cist,C/V\
1042,cevaliers,cevaliers,NOM,312,N,N,,C/V\.C/V\.'C/V\
1043,",",",",PON,312,Pnc,Pnc,,
1044,fait,fait,VER,313,Vfin,Vfin,faire,C/V\
1045,Lanselos,lanselos,NPR,313,N,N,,C/V\.C/e\.'C/V\
1046,",",",",PON,313,Pnc,Pnc,,
1047,ki,ki,PROCON,313,Qux,Qux,qui,C/V\
1048,de,de,PRE,313,Pre,Pre,de,C/(e)\
1049,Lanselot,lanselot,NPR,313,N,N,,C/V\.C/e\.'C/V\
1050,vous,vous,PRO:pers,313,Prn,Prn$$,2pp,C/V\
1051,dist,dist,VER,313,Vfin,Vfin,dire,C/V\
1052,nouveles,nouveles,NOM,313,N,N,,C/V\.'C/V\.C/e\
1053,?,?,PON,313,Pnc,Pnc,,
1054,—,—,PON,313,Pnc,Pnc,,
1055,Certes,certes,ADV,313,Adv,Adv,certes,'C/V\.C/e\
1056,",",",",PON,313,Pnc,Pnc,,
1057,fait,fait,VER,314,Vfin,Vfin,faire,C/V\
1058,Kex,kex,NPR,314,N,N,,C/V\
1059,d',d',PRE,314,Pre,Pre,de,C/\
1060,Estraus,estraus,NPR,314,N,N,,/V\.'C/V\
1061,",",",",PON,314,Pnc,Pnc,,
1062,ce,ce,PRO:invar,314,Prn,Prn,ce,C/(e)\
1063,fu,fu,VER,314,Vfin,Vfin,être,C/V\
1064,Breüs,breus,NOM,314,N,N,,C/(V)\.'/V\
1065,sans,sans,PRE,314,Pre,Pre,sans,C/V\
1066,Pitié,pitié,NOM,314,N,N,,C/V\.'C/V\
1067,.,.,PON,314,Pnc,Pnc,,
1068,Chil,chil,PRO:demo,314,Dem,Dem,cil,C/V\
1069,nous,nous,PRO:pers,314,Prn,Prn$$,1pp,C/V\
1070,dist,dist,VER,315,Vfin,Vfin,dire,C/V\
1071,tout,tout,PRO:ind,315,QIs,QIs,tout,C/V\
1072,vraiement,vraiement,ADV,315,Adv,Adv,,C/V\.C/(V)\.'/V\
1073,que,que,PROCON,315,Sub,Sub,que,C/(e)\
1074,Lanselos,lanselos,NPR,315,N,N,,C/V\.C/e\.'C/V\
1075,estoit,estoit,VER,315,Vfin,Vfin,être,/V\.'C/V\
1076,en,en,PRE,315,Pre,Pre,en,/V\
1077,cest,cest,DET:demo,315,Dem,Dem,cist,C/V\
1078,païs,païs,NOM,315,N,N,,C/V\.'C/V\
1079,.,.,PON,315,Pnc,Pnc,,
1080,—,—,PON,315,Pnc,Pnc,,
1081,Ce,ce,PRO:invar,315,Prn,Prn,ce,C/(e)\
1082,ne,ne,PRO:clit,316,Neg,Neg$$,ne,C/(e)\
1083,sai,sai,VER,316,Vfin,Vfin,savoir,C/V\
1084,je,je,PRO:pers,316,Prn,Prn%,je,C/(e)\
1085,mie,mie,ADV,316,Neg,Neg,mie3,'C/V\./(e)\
1086,tres,tres,ADV,316,Adv,Adv,très,C/V\
1087,bien,bien,ADV,316,Adv,Adv,bien,C/V\
1088,",",",",PON,316,Pnc,Pnc,,
1089,fait,fait,VER,316,Vfin,Vfin,faire,C/V\
1090,Lanselos,lanselos,NPR,316,N,N,,C/V\.C/e\.'C/V\
1091,.,.,PON,316,Pnc,Pnc,,
1092,»,»,PON:cit,316,Pnc,Pnc,,
1093,En,en,PRE,401,Pre,Pre,en,/V\
1094,tel,tel,ADJ,401,Adj,Adj,tel,C/V\
1095,maniere,maniere,NOM,401,N,N,,C/V\.'C/V\.C/(e)\
1096,cevaucent,cevaucent,VER,401,Vfin,Vfin,chevaucher,C/V\.'C/V\.C/e\
1097,li,li,DET:def,401,Det,Det,le,C/V\
1098,troi,troi,ADJ:card,401,QIs,QIs,trois,C/V\
1099,chevalier,chevalier,NOM,401,N,N,,C/V\.C/V\.'C/V\
1100,",",",",PON,401,Pnc,Pnc,,
1101,tant,tant,ADV,401,QIs,QIs,tant,C/V\
1102,k',k',PROCON,402,Sub,Sub,que,C/\
1103,il,il,PRO:pers,402,Prn,Prn$,il,/V\
1104,sont,sont,VER,402,Vfin,Vfin,être,C/V\
1105,venu,venu,VER,402,Vpp,Vpp,venir,C/V\.'C/V\
1106,trusc',trusc',ADV,402,PrA,PrA,trosque,C/V\
1107,au,au,PREDET:a,402,Pre+Det,Pre+Det,à.le,/V\
1108,pont,pont,NOM,402,N,N,,C/V\
1109,que,que,PROCON,402,Qux,Qux,que,C/(e)\
1110,cil,cil,PRO:demo,402,Dem,Dem,cil,C/V\
1111,gardoit,gardoit,VER,402,Vfin,Vfin,garder,C/V\.'C/V\
1112,dont,dont,PRO:invar,402,Qux,Qux,dont,C/V\
1113,nous,nous,PRO:pers,402,Prn,Prn$,1pp,C/V\
1114,avom,avom,VER,403,Vfin,Vfin,avoir,/V\.'C/V\
1115,autre,autre,ADJ,403,Adj,Adj,autre,'/V\.C/(e)\
1116,fois,fois,NOM,403,N,N,,C/V\
1117,parlé,parlé,VER,403,Vpp,Vpp,parler,C/V\.'C/V\
1118,cha,cha,ADV,403,Adv,Adv,çà,C/V\
1119,devant,devant,PRE,403,PrA,PrA,devant,C/V\.'C/V\
1120,.,.,PON,403,Pnc,Pnc,,
1121,Quant,quant,ADV,403,Sub,Sub,quand,C/V\
1122,Lanselos,lanselos,NPR,403,N,N,,C/V\.C/e\.'C/V\
1123,voit,voit,VER,403,Vfin,Vfin,voir,C/V\
1124,le,le,DET:def,403,Det,Det,le,C/(e)\
1125,pont,pont,NOM,404,N,N,,C/V\
1126,",",",",PON,404,Pnc,Pnc,,
1127,il,il,PRO:pers,404,Prn,Prn$,il,/V\
1128,li,li,PRO:pers,404,Prn,Prn$$,li,C/V\
1129,souvient,souvient,VER,404,Vfin,Vfin,souvenir,C/V\.'C/V\
1130,tout,tout,PRO:ind,404,QIs,QIs,tout,C/V\
1131,maintenant,maintenant,ADV,404,Adv,Adv,maintenant,C/V\.C/e\.'C/V\
1132,de,de,PRE,404,Pre,Pre,de,C/(e)\
1133,la,la,DET:def,404,Det,Det,le,C/V\
1134,proiiere,proiiere,NOM,404,N,N,,C/V\.'C/V\.C/(e)\
1135,que,que,PROCON,404,Qux,Qux,que,C/(e)\
1136,li,li,DET:def,404,Det,Det,le,C/V\
1137,preudom,preudom,NOM,405,N,N,,C/V\.'C/V\
1138,li,li,PRO:pers,405,Prn,Prn$$,li,C/V\
1139,avoit,avoit,VER,405,Vfin,Vfin,avoir,/V\.'C/V\
1140,faite,faite,VER,405,Vpp,Vpp,faire,'C/V\.C/(e)\
1141,.,.,PON,405,Pnc,Pnc,,
1142,Dont,dont,PRO:invar,405,Adv,Adv,donc,C/V\
1143,s',s',PRO:pers,405,Prn,Prn$$,se,C/\
1144,areste,areste,VER,405,Vfin,Vfin,arrêter,/V\.'C/V\.C/(e)\
1145,esranment,esranment,ADV,405,Adv,Adv,,/V\.C/V\.'C/V\
1146,et,et,CON:coord,405,Crd,Crd,et,/V\
1147,laisse,laisse,VER,405,Vfin,Vfin,laisser,'C/V\.C/(e)\
1148,les,les,DET:def,406,Det,Det,le,C/V\
1149,cevaliers,cevaliers,NOM,406,N,N,,C/V\.C/V\.'C/V\
1150,aler,aler,VER,406,Vinf,Vinf,aller,/V\.'C/V\
1151,devant,devant,PRE,406,PrA,PrA,devant,C/V\.'C/V\
1152,.,.,PON,406,Pnc,Pnc,,
1153,Kex,kex,NPR,406,N,N,,C/V\
1154,d',d',PRE,406,Pre,Pre,de,C/\
1155,Estraus,estraus,NPR,406,N,N,,/V\.'C/V\
1156,",",",",PON,406,Pnc,Pnc,,
1157,ki,ki,PROCON,406,Qux,Qux,qui,C/V\
1158,mout,mout,ADV,406,QIs,QIs,moult,C/V\
1159,savoit,savoit,VER,406,Vfin,Vfin,savoir,C/V\.'C/V\
1160,",",",",PON,406,Pnc,Pnc,,
1161,quant,quant,ADV,407,Sub,Sub,quand,C/V\
1162,il,il,PRO:pers,407,Prn,Prn$,il,/V\
1163,voit,voit,VER,407,Vfin,Vfin,voir,C/V\
1164,tout,tout,PRO:ind,407,QIs,QIs,tout,C/V\
1165,maintenant,maintenant,ADV,407,Adv,Adv,maintenant,C/V\.C/e\.'C/V\
1166,le,le,DET:def,407,Det,Det,le,C/(e)\
1167,cevalier,cevalier,NOM,407,N,N,,C/V\.C/V\.'C/V\
1168,armé,armé,VER,407,Vpp,Vpp,armer,/V\.'C/V\
1169,desus,desus,ADV,407,PrA,PrA,dessus,C/V\.'C/V\
1170,le,le,DET:def,407,Det,Det,le,C/(e)\
1171,pont,pont,NOM,408,N,N,,C/V\
1172,",",",",PON,408,Pnc,Pnc,,
1173,ki,ki,PROCON,408,Qux,Qux,qui,C/V\
1174,faisoit,faisoit,VER,408,Vfin,Vfin,faire,C/V\.'C/V\
1175,samblant,samblant,NOM,408,N,N,,C/V\.'C/V\
1176,de,de,PRE,408,Pre,Pre,de,C/(e)\
1177,bataille,bataille,NOM,408,N,N,,C/V\.'C/V\.C/(e)\
1178,",",",",PON,408,Pnc,Pnc,,
1179,il,il,PRO:pers,408,Prn,Prn$,il,/V\
1180,pense,pense,VER,408,Vfin,Vfin,penser,'C/V\.C/(e)\
1181,tout,tout,PRO:ind,408,QIs,QIs,tout,C/V\
1182,esranment,esranment,ADV,408,Adv,Adv,,/V\.C/V\.'C/V\
1183,que,que,PROCON,409,Sub,Sub,que,C/(e)\
1184,Lanselos,lanselos,NPR,409,N,N,,C/V\.C/e\.'C/V\
1185,",",",",PON,409,Pnc,Pnc,,
1186,ki,ki,PROCON,409,Qux,Qux,qui,C/V\
1187,toute,toute,DET:ind,409,QIs,QIs,tout,'C/V\.C/(e)\
1188,jour,jour,NOM,409,N,N,,C/V\
1189,avoit,avoit,VER,409,Vfin,Vfin,avoir,/V\.'C/V\
1190,chevauchié,chevauchié,VER,409,Vpp,Vpp,chevaucher,C/V\.C/V\.'C/V\
1191,devant,devant,PRE,409,PrA,PrA,devant,C/V\.'C/V\
1192,et,et,CON:coord,410,Crd,Crd,et,/V\
1193,orendroit,orendroit,ADV,410,Adv,Adv,orendroit,/V\.C/V\.'C/V\
1194,s',s',PRO:pers,410,Prn,Prn$$,se,C/\
1195,est,est,VER,410,Vfin,Vfin,être,/V\
1196,mis,mis,VER,410,Vpp,Vpp,mettre,C/V\
1197,deriere,deriere,ADV,410,PrA,PrA,derrière,C/V\.'C/V\.C/(e)\
1198,",",",",PON,410,Pnc,Pnc,,
1199,ait,ait,VER,410,Vfin,Vfin,avoir,/V\
1200,fait,fait,VER,410,Vpp,Vpp,faire,C/V\
1201,cestui,cestui,PRO:demo,410,Dem,Dem,cist,C/V\.'C/V\
1202,fait,fait,VER,410,N,N,,C/V\
1203,par,par,PRE,410,Pre,Pre,par,C/V\
1204,paour,paour,NOM,410,N,N,,C/(V)\.'/V\
1205,et,et,CON:coord,411,Crd,Crd,et,/V\
1206,par,par,PRE,411,Pre,Pre,par,C/V\
1207,doutance,doutance,NOM,411,N,N,,C/V\.'C/V\.C/(e)\
1208,k',k',PROCON,411,Sub,Sub,que,C/\
1209,il,il,PRO:pers,411,Prn,Prn$,il,/V\
1210,ait,ait,VER,411,Vfin,Vfin,avoir,/V\
1211,du,du,PREDET:de,411,Pre+Det,Pre+Det,de.le,C/V\
1212,cevalier,cevalier,NOM,411,N,N,,C/V\.C/V\.'C/V\
1213,du,du,PREDET:de,411,Pre+Det,Pre+Det,de.le,C/V\
1214,pont,pont,NOM,411,N,N,,C/V\
1215,:,:,PON,411,Pnc,Pnc,,
1216,si,si,ADV,411,Adv,Adv,si4,C/V\
1217,li,li,PRO:pers,411,Prn,Prn$$,li,C/V\
1218,atourne,atourne,VER,411,Vfin,Vfin,,/V\.'C/V\.C/(e)\
1219,adont,adont,ADV,412,Adv,Adv,adonc,/V\.'C/V\
1220,chestui,chestui,PRO:demo,412,Dem,Dem,cist,C/V\.'C/V\
1221,fait,fait,VER,412,N,N,,C/V\
1222,a,a,PRE,412,Pre,Pre,à,/V\
1223,grant,grant,ADJ,412,Adj,Adj,grand,C/V\
1224,mauvaistié,mauvaistié,NOM,412,N,N,,C/V\.C/V\.'C/V\
1225,et,et,CON:coord,412,Crd,Crd,et,/V\
1226,a,a,PRE,412,Pre,Pre,à,/V\
1227,grant,grant,ADJ,412,Adj,Adj,grand,C/V\
1228,couardise,couardise,NOM,412,N,N,,C/V\.C/V\.'C/V\.C/(e)\
1229,ne,ne,PRO:clit,413,Crd,Crd,ne2,C/(e)\
1230,ne,ne,PRO:clit,413,Neg,Neg$$,ne,C/(e)\
1231,s',s',PRO:pers,413,Prn,Prn$$,se,C/\
1232,em,em,PRO:clit,413,Prn,Prn$$,en2,/V\
1233,puet,puet,VER,413,Vfin,Vfin,pouvoir2,C/V\
1234,tenir,tenir,VER,413,Vinf,Vinf,tenir,C/V\.'C/V\
1235,k',k',PROCON,413,Sub,Sub,que,C/\
1236,il,il,PRO:pers,413,Prn,Prn$,il,/V\
1237,n',n',PRO:clit,413,Neg,Neg$$,ne,C/\
1238,em,em,PRO:clit,413,Prn,Prn$$,en2,/V\
1239,paraut,paraut,VER,413,Vfin,Vfin,parler,C/V\.'C/V\
1240,a,a,PRE,413,Pre,Pre,à,/V\
1241,Brandelis,brandelis,NOM,413,N,N,,C/V\.C/e\.'C/V\
1242,et,et,CON:coord,413,Crd,Crd,et,/V\
1243,li,li,PRO:pers,413,Prn,Prn$$,li,C/V\
1244,dist,dist,VER,414,Vfin,Vfin,dire,C/V\
1245,:,:,PON,414,Pnc,Pnc,,
1246,«,«,PON:cit,414,Pnc,Pnc,,
1247,Brandelis,brandelis,VER,414,N,N,,C/V\.C/e\.'C/V\
1248,",",",",PON,414,Pnc,Pnc,,
1249,vous,vous,PRO:pers,414,Prn,Prn$$,2pp,C/V\
1250,estes,estes,VER,414,Vfin,Vfin,être,'/V\.C/e\
1251,vous,vous,PRO:pers,414,Prn,Prn%,2pp,C/V\
1252,pris,pris,VER,414,Vpp,Vpp,prendre,C/V\
1253,regart,regart,NOM,414,N,N,,C/V\.'C/V\
1254,d',d',PRE,414,Pre,Pre,de,C/\
1255,une,une,DET:ndf,414,QIs,QIs,un,'/V\.C/(e)\
1256,cose,cose,NOM,414,N,N,,'C/V\.C/(e)\
1257,que,que,PROCON,415,Qux,Qux,que,C/(e)\
1258,je,je,PRO:pers,415,Prn,Prn$,je,C/(e)\
1259,ai,ai,VER,415,Vfin,Vfin,avoir,/V\
1260,maintenant,maintenant,ADV,415,Adv,Adv,maintenant,C/V\.C/e\.'C/V\
1261,veüe,veüe,VER,415,Vpp,Vpp,voir,C/(V)\.'/V\./(e)\
1262,de,de,PRE,415,Pre,Pre,de,C/(e)\
1263,cest,cest,DET:demo,415,Dem,Dem,cist,C/V\
1264,cevalier,cevalier,NOM,415,N,N,,C/V\.C/V\.'C/V\
1265,ki,ki,PROCON,415,Qux,Qux,qui,C/V\
1266,avoec,avoec,PRE,415,PrA,PrA,avec,/V\.'C/V\
1267,nous,nous,PRO:pers,415,Prn,Prn,1pp,C/V\
1268,cevauche,cevauche,VER,416,Vfin,Vfin,chevaucher,C/V\.'C/V\.C/(e)\
1269,?,?,PON,416,Pnc,Pnc,,
1270,—,—,PON,416,Pnc,Pnc,,
1271,Je,je,PRO:pers,416,Prn,Prn$,je,C/(e)\
1272,ne,ne,PRO:clit,416,Neg,Neg$$,ne,C/(e)\
1273,sai,sai,VER,416,Vfin,Vfin,savoir,C/V\
1274,voir,voir,ADJ,416,Adv,Adv,voir2,C/V\
1275,",",",",PON,416,Pnc,Pnc,,
1276,fait,fait,VER,416,Vfin,Vfin,faire,C/V\
1277,Brandelis,brandelis,VER,416,N,N,,C/V\.C/e\.'C/V\
1278,.,.,PON,416,Pnc,Pnc,,
1279,Que,que,PROCON,416,Qux,Qux,que,C/(e)\
1280,avés,avés,VER,416,Vfin,Vfin,avoir,/V\.'C/V\
1281,vous,vous,PRO:pers,416,Prn,Prn%,2pp,C/V\
1282,veü,veü,VER,417,Vpp,Vpp,voir,C/(V)\.'/V\
1283,en,en,PRE,417,Pre,Pre,en,/V\
1284,lui,lui,PRO:pers,417,Prn,Prn,lui,C/V\
1285,?,?,PON,417,Pnc,Pnc,,
1286,—,—,PON,417,Pnc,Pnc,,
