wd_id,word,lex_id,textlineid,syntag,syntag2,lemma,syllabified
483,chief,chief,631,N,N,,C/V\
484,portoit,portoit,631,Vfin,Vfin,porter,C/V\.'C/V\
485,",",",",631,Pnc,Pnc,,
486,qui,qui,631,Qux,Qux,qui,C/V\
487,par,par,631,Pre,Pre,par,C/V\
488,divers,divers,631,QIs,QIs,divers,C/V\.'C/V\
489,hurs,hurs,631,N,N,,C/V\
490,si,si,631,Adv,Adv,si,C/V\
491,fort,fort,631,Adv,Adv,fort,C/V\
492,estoit,estoit,632,Vfin,Vfin,être,/V\.'C/V\
493,esbranlee,esbranlee,632,Vpp,Vpp,,/V\.C/V\.'C/V\./(e)\
494,que,que,632,Sub,Sub,que,C/(e)\
495,ja,ja,632,Adv,Adv,jà,C/V\
496,penchoit,penchoit,632,Vfin,Vfin,,C/V\.'C/V\
497,de,de,632,Pre,Pre,de,C/(e)\
498,coste,coste,632,N,N,,'C/V\.C/(e)\
499,",",",",632,Pnc,Pnc,,
500,enclinee,enclinee,632,Vpp,Vpp,,/V\.C/V\.'C/V\./(e)\
501,moult,moult,632,QIs,QIs,moult,C/V\
502,durement,durement,633,Adv,Adv,,C/V\.C/e\.'C/V\
503,.,.,633,Pnc,Pnc,,
504,De,de,633,Pre,Pre,de,C/(e)\
505,sa,sa,633,Det,Det,son,C/V\
506,vesture,vesture,633,N,N,,C/V\.'C/V\.C/(e)\
507,ne,ne,633,Neg,Neg$$,ne,C/(e)\
508,me,me,633,Prn,Prn$$,me,C/(e)\
509,puis,puis,633,Vfin,Vfin,pouvoir,C/V\
510,je,je,633,Prn,Prn%,je,C/(e)\
511,pas,pas,633,Neg,Neg,pas,C/V\
512,passer,passer,633,Vinf,Vinf,passer,C/V\.'C/V\
513,ne,ne,633,Crd,Crd,ne2,C/(e)\
514,taire,taire,633,Vinf,Vinf,taire,'C/V\.C/(e)\
515,",",",",633,Pnc,Pnc,,
516,et,et,701,Crd,Crd,et,/V\
517,mesmement,mesmement,701,Adv,Adv,,C/V\.C/e\.'C/V\
518,du,du,701,Pre+Det,Pre+Det,de.le,C/V\
519,mantel,mantel,701,N,N,,C/V\.'C/V\
520,ou,ou,701,Pre+Det,Pre+Det,en.le,/V\
521,paille,paille,701,N,N,,'C/V\.C/(e)\
522,qui,qui,701,Qux,Qux,qui,C/V\
523,son,son,701,Det,Det,son,C/V\
524,corps,corps,701,N,N,,C/V\
525,couvroit,couvroit,701,Vfin,Vfin,couvrir,C/V\.'C/V\
526,",",",",701,Pnc,Pnc,,
527,dont,dont,702,Qux,Qux,dont,C/V\
528,le,le,702,Det,Det,le,C/(e)\
529,merveilleux,merveilleux,702,Adj,Adj,,C/V\.C/V\.'C/V\
530,artifice,artifice,702,N,N,,/V\.C/V\.'C/V\.C/(e)\
531,fait,fait,702,Vfin,Vfin,faire,C/V\
532,a,a,702,Pre,Pre,à,/V\
533,ramentevoir,ramentevoir,702,Vinf,Vinf,ramentevoir,C/V\.C/V\.C/e\.'C/V\
534,.,.,702,Pnc,Pnc,,
535,De,de,702,Pre,Pre,de,C/(e)\
536,trois,trois,702,QIs,QIs,trois,C/V\
537,paires,paires,703,N,N,,'C/V\.C/e\
538,d',d',703,Pre,Pre,de,C/\
539,ouvraiges,ouvraiges,703,N,N,,/V\.'C/V\.C/e\
540,sembloit,sembloit,703,Vfin,Vfin,sembler,C/V\.'C/V\
541,avoir,avoir,703,Vinf,Vinf,avoir,/V\.'C/V\
542,esté,esté,703,Vpp,Vpp,être,/V\.'C/V\
543,tissu,tissu,703,Vpp,Vpp,tistre,C/V\.'C/V\
544,et,et,703,Crd,Crd,et,/V\
545,assemblé,assemblé,703,Vpp,Vpp,assembler,/V\.C/V\.'C/V\
546,.,.,703,Pnc,Pnc,,
547,Premierement,premierement,704,Adv,Adv,,C/V\.C/V\.C/e\.'C/V\
548,",",",",704,Pnc,Pnc,,
549,en,en,704,Pre,Pre,en,/V\
550,chief,chief,704,N,N,,C/V\
551,",",",",704,Pnc,Pnc,,
552,d',d',704,Pre,Pre,de,C/\
553,ancienne,ancienne,704,Adj,Adj,,/V\.C/{V}\.'/V\.C/(e)\
554,brodeure,brodeure,704,N,N,,C/V\.'C/V\
555,enrichi,enrichi,704,Vpp,Vpp,,/V\.C/V\.'C/V\
556,de,de,704,Pre,Pre,de,C/(e)\
557,moult,moult,705,QIs,QIs,moult,C/V\
558,precieuses,precieuses,705,Adj,Adj,,C/V\.C/{V}\.'/V\.C/e\
559,pierres,pierres,705,N,N,,'C/V\.C/e\
560,y,y,705,Prn,Prn$$,y,/V\
561,estoient,estoient,705,Vfin,Vfin,être,/V\.'C/V\./e\
562,figurees,figurees,705,Vpp,Vpp,,C/V\.C/V\.'C/V\./e\
563,les,les,705,Det,Det,le,C/V\
564,nobles,nobles,705,Adj,Adj,noble,'C/V\.C/e\
565,fleurs,fleurs,705,N,N,,C/V\
566,de,de,706,Pre,Pre,de,C/(e)\
567,lis,lis,706,N,N,,C/V\
568,tout,tout,706,QIs,QIs,tout,C/V\
569,en,en,706,Pre,Pre,en,/V\
570,travers,travers,706,N,N,,C/V\.'C/V\
571,semees,semees,706,Vpp,Vpp,semer,C/V\.'C/V\./e\
572,de,de,706,Pre,Pre,de,C/(e)\
573,banieres,banieres,706,N,N,,C/V\.'C/V\.C/e\
574,",",",",706,Pnc,Pnc,,
575,gonphanons,gonphanons,706,N,N,,C/V\.C/V\.'C/V\
576,et,et,706,Crd,Crd,et,/V\
577,ensaignes,ensaignes,707,N,N,,/V\.'C/V\.C/e\
578,des,des,707,Pre+Det,Pre+Det,de.le,C/V\
579,anciens,anciens,707,Adj,Adj,,/V\.C/{V}\.'/V\
580,roys,roys,707,N,N,,C/V\
581,et,et,707,Crd,Crd,et,/V\
582,princes,princes,707,N,N,,'C/V\.C/e\
583,françois,françois,707,Adj,Adj,français,C/V\.'C/V\
584,",",",",707,Pnc,Pnc,,
585,en,en,707,Pre,Pre,en,/V\
586,memoire,memoire,707,N,N,,C/V\.'C/V\.C/(e)\
587,de,de,708,Pre,Pre,de,C/(e)\
588,leurs,leurs,708,Det,Det,leur,C/V\
589,rennomees,rennomees,708,Vpp,Vpp,,C/V\.C/V\.'C/V\./e\
590,victoires,victoires,708,N,N,,C/V\.'C/V\.C/e\
591,et,et,708,Crd,Crd,et,/V\
592,de,de,708,Pre,Pre,de,C/(e)\
593,leurs,leurs,708,Det,Det,leur,C/V\
594,loables,loables,708,Adj,Adj,,C/V\.'C/V\.C/e\
595,entreprises,entreprises,708,N,N,,/V\.C/e\.'C/V\.C/e\
596,.,.,708,Pnc,Pnc,,
597,Ou,ou,709,Pre+Det,Pre+Det,en.le,/V\
598,my,my,709,Adj,Adj,,C/V\
599,lieu,lieu,709,N,N,,C/V\
600,se,se,709,Prn,Prn$$,se,C/(e)\
601,monstroient,monstroient,709,Vfin,Vfin,montrer,C/V\.'C/V\./e\
602,entaillees,entaillees,709,Vpp,Vpp,,/V\.C/V\.'C/V\./e\
603,lectres,lectres,709,N,N,,'C/V\.C/e\
604,",",",",709,Pnc,Pnc,,
605,caratheres,caratheres,709,N,N,,C/V\.C/V\.'C/V\.C/e\
606,et,et,709,Crd,Crd,et,/V\
607,figures,figures,710,N,N,,C/V\.'C/V\.C/e\
608,de,de,710,Pre,Pre,de,C/(e)\
609,diverses,diverses,710,QIs,QIs,divers,C/V\.'C/V\.C/e\
610,sciences,sciences,710,N,N,,C/V\.'C/V\.C/e\
611,qui,qui,710,Qux,Qux,qui,C/V\
612,esclarcissoyent,esclarcissoyent,710,Vfin,Vfin,,/V\.C/V\.C/V\.'C/V\./e\
613,les,les,710,Det,Det,le,C/V\
614,entendemens,entendemens,710,N,N,,/V\.C/V\.C/e\.'C/V\
615,et,et,711,Crd,Crd,et,/V\
616,adreçoyent,adreçoyent,711,Vfin,Vfin,,/V\.C/e\.'C/V\./e\
617,les,les,711,Det,Det,le,C/V\
618,oeuvres,oeuvres,711,N,N,,'C/V\.C/e\
619,des,des,711,Pre+Det,Pre+Det,de.le,C/V\
620,homes,homes,711,N,N,,'/V\.C/e\
621,.,.,711,Pnc,Pnc,,
622,A,a,711,Pre,Pre,à,/V\
623,la,la,711,Det,Det,le,C/V\
624,partie,partie,711,N,N,,C/V\.'C/V\./(e)\
625,d',d',712,Pre,Pre,de,C/\
626,embas,embas,712,N,N,,/V\.'C/V\
627,",",",",712,Pnc,Pnc,,
628,qui,qui,712,Qux,Qux,qui,C/V\
629,vers,vers,712,Pre,Pre,vers,C/V\
630,terre,terre,712,N,N,,'C/V\.C/(e)\
631,pendoit,pendoit,712,Vfin,Vfin,pendre,C/V\.'C/V\
632,",",",",712,Pnc,Pnc,,
633,assez,assez,712,Adv,Adv,assez,/V\.'C/V\
634,povoit,povoit,712,Vfin,Vfin,pouvoir,C/V\.'C/V\
635,on,on,712,Prn,Prn%,on,/V\
636,veoir,veoir,712,Vinf,Vinf,voir,C/(V)\.'/V\
637,pourtraitures,pourtraitures,712,N,N,,C/V\.C/V\.'C/V\.C/e\
638,et,et,713,Crd,Crd,et,/V\
639,entremeslees,entremeslees,713,Vpp,Vpp,,/V\.C/e\.C/V\.'C/V\./e\
640,bestes,bestes,713,N,N,,'C/V\.C/e\
641,",",",",713,Pnc,Pnc,,
642,pluseurs,pluseurs,713,QIs,QIs,plusieurs,C/V\.'C/V\
643,plantes,plantes,713,N,N,,'C/V\.C/e\
644,",",",",713,Pnc,Pnc,,
645,fruiz,fruiz,713,N,N,,C/V\
646,et,et,714,Crd,Crd,et,/V\
647,semences,semences,714,N,N,,C/V\.'C/V\.C/e\
648,tendans,tendans,714,Vprs,Vprs,tendre,C/V\.'C/V\
649,de,de,714,Pre,Pre,de,C/(e)\
650,leurs,leurs,714,Det,Det,leur,C/V\
651,branches,branches,714,N,N,,'C/V\.C/e\
652,en,en,714,Pre,Pre,en,/V\
653,hault,hault,714,Adj,Adj,haut,C/V\
654,et,et,714,Crd,Crd,et,/V\
655,naissans,naissans,714,Vprs,Vprs,naître,C/V\.'C/V\
656,de,de,714,Pre,Pre,de,C/(e)\
657,la,la,715,Det,Det,le,C/V\
658,bordeure,bordeure,715,N,N,,C/V\.'C/V\
659,d',d',715,Pre,Pre,de,C/\
660,embas,embas,715,Adv,Adv,,/V\.'C/V\
661,comme,comme,715,Sub,Sub,comme,'C/V\.C/(e)\
662,de,de,715,Pre,Pre,de,C/(e)\
663,terre,terre,715,N,N,,'C/V\.C/(e)\
664,plantureuse,plantureuse,715,Adj,Adj,,C/V\.C/V\.'C/V\.C/(e)\
665,et,et,715,Crd,Crd,et,/V\
666,fertile,fertile,715,Adj,Adj,,C/V\.'C/V\.C/(e)\
667,.,.,715,Pnc,Pnc,,
668,Qu',qu',716,Qux,Qux,que,C/\
669,en,en,716,Prn,Prn$$,en,/V\
670,diroy,diroy,716,Vfin,Vfin,dire,C/V\.'C/V\
671,je,je,716,Prn,Prn%,je,C/(e)\
672,plus,plus,716,Adv,Adv,plus,C/V\
673,?,?,716,Pnc,Pnc,,
674,De,de,716,Pre,Pre,de,C/(e)\
675,si,si,716,Adv,Adv,si,C/V\
676,precieux,precieux,716,Adj,Adj,,C/V\.C/{V}\.'/V\
677,et,et,716,Crd,Crd,et,/V\
678,riche,riche,716,Adj,Adj,riche,'C/V\.C/(e)\
679,ouvraige,ouvraige,716,N,N,,/V\.'C/V\.C/(e)\
680,estoit,estoit,716,Vfin,Vfin,être,/V\.'C/V\
681,basty,basty,717,Vpp,Vpp,,C/V\.'C/V\
682,cellui,cellui,717,Dem,Dem,cil,C/V\.'C/V\
683,mantel,mantel,717,N,N,,C/V\.'C/V\
684,et,et,717,Crd,Crd,et,/V\
685,de,de,717,Pre,Pre,de,C/(e)\
686,si,si,717,Adv,Adv,si,C/V\
687,longue,longue,717,Adj,Adj,long,'C/V\.C/(e)\
688,main,main,717,N,N,,C/V\
689,avoit,avoit,717,Vfin,Vfin,avoir,/V\.'C/V\
690,on,on,717,Prn,Prn%,on,/V\
691,mis,mis,717,Vpp,Vpp,mettre,C/V\
692,paine,paine,717,N,N,,'C/V\.C/(e)\
693,a,a,717,Pre,Pre,à,/V\
694,y,y,718,Prn,Prn$,y,/V\
695,ouvrer,ouvrer,718,Vinf,Vinf,oeuvrer,/V\.'C/V\
696,et,et,718,Crd,Crd,et,/V\
697,faire,faire,718,Vinf,Vinf,faire,'C/V\.C/(e)\
698,l',l',718,Det,Det,le,C/\
699,assemblee,assemblee,718,N,N,,/V\.C/V\.'C/V\./(e)\
700,des,des,718,Pre+Det,Pre+Det,de.le,C/V\
701,parties,parties,718,N,N,,C/V\.'C/V\./e\
702,dont,dont,718,Qux,Qux,dont,C/V\
703,il,il,718,Prn,Prn$,il,/V\
704,estoit,estoit,718,Vfin,Vfin,être,/V\.'C/V\
705,composé,composé,718,Vpp,Vpp,,C/V\.C/V\.'C/V\
706,que,que,719,Sub,Sub,que,C/(e)\
707,",",",",719,Pnc,Pnc,,
708,dessoubz,dessoubz,719,PrA,PrA,dessous,C/V\.'C/V\
709,le,le,719,Det,Det,le,C/(e)\
710,ciel,ciel,719,N,N,,C/V\
711,",",",",719,Pnc,Pnc,,
712,ne,ne,719,Neg,Neg$$,ne,C/(e)\
713,fut,fut,719,Vfin,Vfin,être,C/V\
714,veu,veu,719,Vpp,Vpp,voir,C/V\
715,le,le,719,Det,Det,le,C/(e)\
716,pareil,pareil,719,Adj,Adj,pareil,C/V\.'C/V\
717,",",",",719,Pnc,Pnc,,
718,se,se,719,Sub,Sub,si3,C/(e)\
719,Fortune,fortune,719,N,N,,C/V\.'C/V\.C/(e)\
720,",",",",719,Pnc,Pnc,,
721,envieuse,envieuse,720,Adj,Adj,,/V\.C/V\.'C/V\.C/(e)\
722,de,de,720,Pre,Pre,de,C/(e)\
723,longue,longue,720,Adj,Adj,long,'C/V\.C/(e)\
724,prosperité,prosperité,720,N,N,,C/V\.C/V\.C/V\.'C/V\
725,",",",",720,Pnc,Pnc,,
726,l',l',720,Prn,Prn$$,le,C/\
727,eust,eust,720,Vfin,Vfin,avoir,/(V)\.'/V\
728,souffert,souffert,720,Vpp,Vpp,souffrir,C/V\.'C/V\
729,en,en,720,Pre,Pre,en,/V\
730,sa,sa,720,Det,Det,son,C/V\
731,beauté,beauté,720,N,N,,C/V\.'C/V\
732,demourer,demourer,721,Vinf,Vinf,demeurer,C/V\.C/V\.'C/V\
733,;,;,721,Pnc,Pnc,,
734,mais,mais,721,Crd,Crd,mais,C/V\
735,tant,tant,721,QIs,QIs,tant,C/V\
736,lui,lui,721,Prn,Prn$$,lui,C/V\
737,despleut,despleut,721,Vfin,Vfin,déplaire,C/V\.'C/V\
738,l',l',721,Det,Det,le,C/\
739,excellence,excellence,721,N,N,,/V\.C/e\.'C/V\.C/(e)\
740,et,et,721,Crd,Crd,et,/V\
741,duree,duree,721,N,N,,C/V\.'C/V\./(e)\
742,de,de,721,Pre,Pre,de,C/(e)\
743,si,si,721,Adv,Adv,si,C/V\
744,parfaicte,parfaicte,722,Vpp,Vpp,parfaire,C/V\.'C/V\.C/(e)\
745,oeuvre,oeuvre,722,N,N,,'/V\.C/(e)\
746,qu',qu',722,Sub,Sub,que,C/\
747,elle,elle,722,Prn,Prn$,elle,'/V\.C/(e)\
748,tourna,tourna,722,Vfin,Vfin,tourner,C/V\.'C/V\
749,son,son,722,Det,Det,son,C/V\
750,pervers,pervers,722,Adj,Adj,,C/V\.'C/V\
751,et,et,722,Crd,Crd,et,/V\
752,senestre,senestre,722,Adj,Adj,senestre,C/V\.'C/V\.C/(e)\
753,costé,costé,722,N,N,,C/V\.'C/V\
754,et,et,723,Crd,Crd,et,/V\
755,ouvry,ouvry,723,Vfin,Vfin,ouvrir,/V\.'C/V\
756,voyes,voyes,723,N,N,,'C/V\./e\
757,dont,dont,723,Qux,Qux,dont,C/V\
758,cellui,cellui,723,Dem,Dem,cil,C/V\.'C/V\
759,mantel,mantel,723,N,N,,C/V\.'C/V\
760,",",",",723,Pnc,Pnc,,
761,assemblé,assemblé,723,Vpp,Vpp,assembler,/V\.C/V\.'C/V\
762,par,par,723,Pre,Pre,par,C/V\
763,la,la,723,Det,Det,le,C/V\
764,souveraine,souveraine,723,Adj,Adj,,C/V\.C/e\.'C/V\.C/(e)\
765,industrie,industrie,724,N,N,,/V\.C/V\.'C/V\./(e)\
766,des,des,724,Pre+Det,Pre+Det,de.le,C/V\
767,predecesseurs,predecesseurs,724,N,N,,C/V\.C/V\.C/V\.'C/V\
768,",",",",724,Pnc,Pnc,,
769,estoit,estoit,724,Vfin,Vfin,être,/V\.'C/V\
770,desja,desja,724,Adv,Adv,déjà,C/V\.'C/V\
771,par,par,724,Pre,Pre,par,C/V\
772,violentes,violentes,724,Adj,Adj,,C/V\.C/V\.'C/V\.C/e\
773,mains,mains,725,N,N,,C/V\
774,froissez,froissez,725,Vpp,Vpp,,C/V\.'C/V\
775,et,et,725,Crd,Crd,et,/V\
776,derompuz,derompuz,725,Vpp,Vpp,dérompre,C/V\.C/V\.'C/V\
777,et,et,725,Crd,Crd,et,/V\
778,aucunes,aucunes,725,QIs,QIs,aucun,/V\.'C/V\.C/e\
779,pieces,pieces,725,N,N,,'C/V\.C/e\
780,violentement,violentement,725,Adv,Adv,,C/V\.C/V\.C/V\.C/e\.'C/V\
781,arrachees,arrachees,726,Vpp,Vpp,,/V\.C/V\.'C/V\./e\
782,",",",",726,Pnc,Pnc,,
783,si,si,726,Adv,Adv,si,C/V\
784,que,que,726,Sub,Sub,que,C/(e)\
785,la,la,726,Det,Det,le,C/V\
786,partie,partie,726,N,N,,C/V\.'C/V\./(e)\
787,de,de,726,Pre,Pre,de,C/(e)\
788,dessus,dessus,726,PrA,PrA,dessus,C/V\.'C/V\
789,se,se,726,Prn,Prn$$,se,C/(e)\
790,monstroit,monstroit,726,Vfin,Vfin,montrer,C/V\.'C/V\
791,obscurcie,obscurcie,726,Vpp,Vpp,,/V\.C/V\.'C/V\./(e)\
792,et,et,727,Crd,Crd,et,/V\
793,pou,pou,727,Adv,Adv,peu,C/V\
794,de,de,727,Pre,Pre,de,C/(e)\
795,fleurs,fleurs,727,N,N,,C/V\
796,de,de,727,Pre,Pre,de,C/(e)\
797,liz,liz,727,N,N,,C/V\
798,y,y,727,Prn,Prn$$,y,/V\
799,apparissoient,apparissoient,727,Vfin,Vfin,apparaître,/V\.C/V\.C/V\.'C/V\./e\
800,qui,qui,727,Qux,Qux,qui,C/V\
801,ne,ne,727,Neg,Neg$$,ne,C/(e)\
802,fussent,fussent,727,Vfin,Vfin,être,'C/V\.C/e\
803,debrisees,debrisees,727,Vpp,Vpp,,C/V\.C/V\.'C/V\./e\
804,ou,ou,728,Crd,Crd,ou,/V\
805,salies,salies,728,N,N,,C/V\.'C/V\./e\
806,.,.,728,Pnc,Pnc,,
807,Ne,ne,728,Neg,Neg$$,ne,C/(e)\
808,demande,demande,728,Vfin,Vfin,demander,C/V\.'C/V\.C/(e)\
809,nul,nul,728,QIs,QIs,nul,C/V\
810,se,se,728,Sub,Sub,si3,C/(e)\
811,la,la,728,Det,Det,le,C/V\
812,partie,partie,728,N,N,,C/V\.'C/V\./(e)\
813,moyenne,moyenne,728,Adj,Adj,,C/V\.'C/V\.C/(e)\
814,estoit,estoit,728,Vfin,Vfin,être,/V\.'C/V\
815,neantmoins,neantmoins,728,Adv,Adv,néanmoins,C/(V)\./V\.'C/V\
816,demouree,demouree,729,Vpp,Vpp,demeurer,C/V\.C/V\.'C/V\./(e)\
817,entiere,entiere,729,Adj,Adj,,/V\.'C/V\.C/(e)\
818,ne,ne,729,Crd,Crd,ne2,C/(e)\
819,conjointe,conjointe,729,Vpp,Vpp,conjoindre,C/V\.'C/V\.C/(e)\
820,",",",",729,Pnc,Pnc,,
821,et,et,729,Crd,Crd,et,/V\
822,les,les,729,Det,Det,le,C/V\
823,lectres,lectres,729,N,N,,'C/V\.C/e\
824,formees,formees,729,Vpp,Vpp,,C/V\.'C/V\./e\
825,et,et,730,Crd,Crd,et,/V\
826,assises,assises,730,Vpp,Vpp,asseoir,/V\.'C/V\.C/e\
827,en,en,730,Pre,Pre,en,/V\
828,leur,leur,730,Det,Det,leur,C/V\
829,ordre,ordre,730,N,N,,'/V\.C/(e)\
830,",",",",730,Pnc,Pnc,,
831,car,car,730,Crd,Crd,car,C/V\
832,si,si,730,Adv,Adv,si,C/V\
833,separees,separees,730,Vpp,Vpp,,C/V\.C/V\.'C/V\./e\
834,",",",",730,Pnc,Pnc,,
835,decharpies,decharpies,730,Vpp,Vpp,,C/V\.C/V\.'C/V\./e\
836,et,et,730,Crd,Crd,et,/V\
837,desordonnees,desordonnees,730,Vpp,Vpp,,C/V\.C/V\.C/V\.'C/V\./e\
838,furent,furent,731,Vfin,Vfin,être,'C/V\.C/e\
839,que,que,731,Sub,Sub,que,C/(e)\
840,pou,pou,731,Adv,Adv,peu,C/V\
841,s',s',731,Prn,Prn$$,se,C/\
842,en,en,731,Prn,Prn$$,en,/V\
843,povoit,povoit,731,Vfin,Vfin,pouvoir,C/V\.'C/V\
844,assembler,assembler,731,Vinf,Vinf,assembler,/V\.C/V\.'C/V\
845,qui,qui,731,Qux,Qux,qui,C/V\
846,portast,portast,731,Vfin,Vfin,porter,C/V\.'C/V\
847,proufitable,proufitable,732,Adj,Adj,,C/V\.C/V\.'C/V\.C/(e)\
848,sentence,sentence,732,N,N,,C/V\.'C/V\.C/(e)\
849,.,.,732,Pnc,Pnc,,
850,Mais,mais,732,Crd,Crd,mais,C/V\
851,se,se,732,Sub,Sub,si3,C/(e)\
852,nous,nous,732,Prn,Prn$,nous,C/V\
853,venons,venons,732,Vfin,Vfin,venir,C/V\.'C/V\
854,a,a,732,Pre,Pre,à,/V\
855,parler,parler,732,Vinf,Vinf,parler,C/V\.'C/V\
856,de,de,732,Pre,Pre,de,C/(e)\
857,la,la,732,Det,Det,le,C/V\
858,basse,basse,733,Adj,Adj,,'C/V\.C/(e)\
859,partie,partie,733,N,N,,C/V\.'C/V\./(e)\
860,",",",",733,Pnc,Pnc,,
861,ceste,ceste,733,Dem,Dem,cist,'C/V\.C/(e)\
862,chose,chose,733,N,N,,'C/V\.C/(e)\
863,seule,seule,733,Adj,Adj,seul,'C/V\.C/(e)\
864,en,en,733,Prn,Prn$$,en,/V\
865,peut,peut,733,Vfin,Vfin,pouvoir,C/V\
866,on,on,733,Prn,Prn%,on,/V\
867,dire,dire,733,Vinf,Vinf,dire,'C/V\.C/(e)\
868,",",",",733,Pnc,Pnc,,
869,que,que,733,Sub,Sub,que,C/(e)\
870,tant,tant,733,QIs,QIs,tant,C/V\
871,la,la,733,Prn,Prn$$,le,C/V\
872,veoit,veoit,801,Vfin,Vfin,voir,C/(V)\.'/V\
873,on,on,801,Prn,Prn%,on,/V\
874,usee,usee,801,Vpp,Vpp,user,/V\.'C/V\./(e)\
875,",",",",801,Pnc,Pnc,,
876,en,en,801,Pre,Pre,en,/V\
877,gast,gast,801,N,N,,C/V\
878,et,et,801,Crd,Crd,et,/V\
879,en,en,801,Pre,Pre,en,/V\
880,destruction,destruction,801,N,N,,C/V\.C/V\.C/{V}\.'/V\
881,",",",",801,Pnc,Pnc,,
882,par,par,801,Pre,Pre,par,C/V\
883,rudement,rudement,801,N,N,,C/V\.C/e\.'C/V\
884,frapper,frapper,802,Vinf,Vinf,,C/V\.'C/V\
885,",",",",802,Pnc,Pnc,,
886,tirer,tirer,802,Vinf,Vinf,,C/V\.'C/V\
887,et,et,802,Crd,Crd,et,/V\
888,detrainer,detrainer,802,Vinf,Vinf,,C/V\.C/V\.'C/V\
889,",",",",802,Pnc,Pnc,,
890,que,que,802,Sub,Sub,que,C/(e)\
891,en,en,802,Pre,Pre,en,/V\
892,plusieurs,plusieurs,802,QIs,QIs,plusieurs,C/V\.'C/V\
893,lieux,lieux,802,N,N,,C/V\
894,l',l',802,Det,Det,le,C/\
895,emprainte,emprainte,802,N,N,,/V\.'C/V\.C/(e)\
896,de,de,803,Pre,Pre,de,C/(e)\
897,la,la,803,Det,Det,le,C/V\
898,terre,terre,803,N,N,,'C/V\.C/(e)\
899,apparoit,apparoit,803,Vfin,Vfin,apparaître,/V\.C/V\.'C/V\
900,descouverte,descouverte,803,Vpp,Vpp,découvrir,C/V\.C/V\.'C/V\.C/(e)\
901,et,et,803,Crd,Crd,et,/V\
902,les,les,803,Det,Det,le,C/V\
903,arbres,arbres,803,N,N,,'/V\.C/e\
904,et,et,803,Crd,Crd,et,/V\
905,semences,semences,803,N,N,,C/V\.'C/V\.C/e\
906,comme,comme,804,Sub,Sub,comme,'C/V\.C/(e)\
907,desracinees,desracinees,804,Vpp,Vpp,,C/V\.C/V\.C/V\.'C/V\./e\
908,",",",",804,Pnc,Pnc,,
909,gectees,gectees,804,Vpp,Vpp,jeter,C/V\.'C/V\./e\
910,et,et,804,Crd,Crd,et,/V\
911,pendans,pendans,804,Vprs,Vprs,pendre,C/V\.'C/V\
912,au,au,804,Pre+Det,Pre+Det,à.le,/V\
913,travers,travers,804,N,N,,C/V\.'C/V\
914,par,par,804,Pre,Pre,par,C/V\
915,paleteaux,paleteaux,804,N,N,,C/V\.C/e\.'C/V\
916,",",",",804,Pnc,Pnc,,
917,si,si,805,Adv,Adv,si,C/V\
918,que,que,805,Sub,Sub,que,C/(e)\
919,on,on,805,Prn,Prn$,on,/V\
920,n',n',805,Neg,Neg$$,ne,C/\
921,y,y,805,Prn,Prn$$,y,/V\
922,peust,peust,805,Vfin,Vfin,pouvoir,C/(V)\.'/V\
923,cognoistre,cognoistre,805,Vinf,Vinf,connaître,C/V\.'C/V\.C/(e)\
924,ordonnance,ordonnance,805,N,N,,/V\.C/V\.'C/V\.C/(e)\
925,ne,ne,805,Crd,Crd,ne2,C/(e)\
926,esperer,esperer,805,Vinf,Vinf,espérer,/V\.C/e\.'C/V\
927,fruit,fruit,806,N,N,,C/V\
928,.,.,806,Pnc,Pnc,,
929,En,en,806,Pre,Pre,en,/V\
930,somme,somme,806,N,N,,'C/V\.C/(e)\
931,tant,tant,806,QIs,QIs,tant,C/V\
932,estoit,estoit,806,Vfin,Vfin,être,/V\.'C/V\
933,cellui,cellui,806,Dem,Dem,cil,C/V\.'C/V\
934,habit,habit,806,N,N,,C/V\.'C/V\
935,changié,changié,806,Vpp,Vpp,,C/V\.'C/V\
936,par,par,806,Pre,Pre,par,C/V\
937,empirement,empirement,806,N,N,,/V\.C/V\.C/e\.'C/V\
938,de,de,807,Pre,Pre,de,C/(e)\
939,couleur,couleur,807,N,N,,C/V\.'C/V\
940,et,et,807,Crd,Crd,et,/V\
941,de,de,807,Pre,Pre,de,C/(e)\
942,beauté,beauté,807,N,N,,C/V\.'C/V\
943,que,que,807,Sub,Sub,que,C/(e)\
944,ceulx,ceulx,807,Dem,Dem,cil,C/V\
945,qui,qui,807,Qux,Qux,qui,C/V\
946,tel,tel,807,Adj,Adj,tel,C/V\
947,le,le,807,Prn,Prn$$,le,C/(e)\
948,bastirent,bastirent,807,Vfin,Vfin,,C/V\.'C/V\.C/e\
949,a,a,807,Pre,Pre,à,/V\
950,paine,paine,808,N,N,,'C/V\.C/(e)\
951,y,y,808,Prn,Prn$$,y,/V\
952,cognoistroient,cognoistroient,808,Vfin,Vfin,connaître,C/V\.C/V\.'C/V\./e\
953,leur,leur,808,Det,Det,leur,C/V\
954,ouvraige,ouvraige,808,N,N,,/V\.'C/V\.C/(e)\
955,.,.,808,Pnc,Pnc,,
956,Du,du,808,Pre+Det,Pre+Det,de.le,C/V\
957,mantel,mantel,808,N,N,,C/V\.'C/V\
958,me,me,808,Prn,Prn$$,me,C/(e)\
959,deporteray,deporteray,808,Vfin,Vfin,,C/V\.C/V\.C/e\.'C/V\
