wd_id,word,lex_id,pos_nca,para_id,syntag,syntag2,lemma,syllabified
1545,confermer,confermer,VER:infi,31,Vinf,Vinf,,C/V\.C/V\.'C/V\
1546,ceste,ceste,DET:demo:obj:femi:sg,31,Dem,Dem,cist,'C/V\.C/(e)\
1547,convenance,convenance,NOM:obj:femi:sg,31,N,N,,C/V\.C/e\.'C/V\.C/(e)\
1548,et,et,CON:coord,31,Crd,Crd,et,/V\
1549,il,il,PRO:pers:suj:3:masc:sg:unb,31,Prn,Prn$,il,/V\
1550,le,le,PRO:pers:obj:3:masc:sg:unb,31,Prn,Prn$$,le,C/(e)\
1551,fist,fist,VER:simp:3:sg,31,Vfin,Vfin,faire,C/V\
1552,mult,mult,ADV,31,QIs,QIs,moult,C/V\
1553,volentiers,volentiers,ADV,31,Adv,Adv,volentiers,C/V\.C/V\.'C/V\
1554,et,et,CON:coord,32,Crd,Crd,et,/V\
1555,lors,lors,ADV,32,Adv,Adv,lors,C/V\
1556,enprunterent,enprunterent,VER:simp:3:pl,32,Vfin,Vfin,,/V\.C/V\.'C/V\.C/e\
1557,.ii.,.ii.,ADJ:card,32,QIs,QIs,deux,C/V\
1558,.m.,.m.,ADJ:card,32,QIs,QIs,mille,'C/V\.C/(e)\
1559,mars,mars,NOM:obj:masc:pl,32,N,N,,C/V\
1560,d,d,PRE,32,Pre,Pre,de,C/\
1561,argent,argent,NOM:obj:masc:sg,32,N,N,,/V\.'C/V\
1562,en,en,PRE,32,Pre,Pre,en,/V\
1563,la,la,DET:def:obj:femi:sg,32,Det,Det,le,C/V\
1564,ville,ville,NOM:obj:femi:sg,32,N,N,,'C/V\.C/(e)\
1565,et,et,CON:coord,32,Crd,Crd,et,/V\
1566,si,si,PROCON,32,Adv,Adv,si4,C/V\
1567,les,les,PRO:pers:acc:3:masc:pl,32,Prn,Prn$$,le,C/V\
1568,baillerent,baillerent,VER:simp:3:pl,32,Vfin,Vfin,bailler,C/V\.'C/V\.C/e\
1569,le,le,DET:def:obj:masc:sg,32,Det,Det,le,C/(e)\
1570,duc,duc,NOM:obj:masc:sg,32,N,N,,C/V\
1571,por,por,PRE,32,Pre,Pre,pour,C/V\
1572,conmencier,conmencier,VER:infi,32,Vinf,Vinf,commencer,C/V\.C/V\.'C/V\
1573,le,le,DET:def:obj:masc:sg,32,Det,Det,le,C/(e)\
1574,navile,navile,NOM:obj:masc:sg,32,N,N,,C/V\.'C/V\.C/(e)\
1575,ensi,ensi,ADV,32,Adv,Adv,ainsi,/V\.'C/V\
1576,pristrent,pristrent,VER:simp:3:pl,32,Vfin,Vfin,prendre,'C/V\.C/e\
1577,congie,congie,NOM:obj:masc:sg,32,N,N,,C/V\.'C/V\
1578,por,por,PRE,32,Pre,Pre,pour,C/V\
1579,raler,raler,VER:infi,32,Vinf,Vinf,raller,C/V\.'C/V\
1580,en,en,PRE,32,Pre,Pre,en,/V\
1581,lor,lor,DET:poss:obj:masc:sg,32,Det,Det,leur2,C/V\
1582,pais,païs,NOM:obj:masc:sg,32,N,N,,C/V\.'C/V\
1583,et,et,CON:coord,32,Crd,Crd,et,/V\
1584,chevauchierent,chevauchierent,VER:simp:3:pl,32,Vfin,Vfin,chevaucher,C/V\.C/V\.'C/V\.C/e\
1585,par,par,PRE,32,Pre,Pre,par,C/V\
1586,lor,lor,DET:poss:obj:femi:pl,32,Det,Det,leur2,C/V\
1587,jornees,jornees,NOM:obj:femi:pl,32,N,N,,C/V\.'C/V\./e\
1588,tant,tant,ADV,32,QIs,QIs,tant,C/V\
1589,que,que,PROCON,32,Sub,Sub,que,C/(e)\
1590,il,il,PRO:pers:suj:3:masc:pl,32,Prn,Prn$,il,/V\
1591,vindrent,vindrent,VER:simp:3:pl,32,Vfin,Vfin,venir,'C/V\.C/e\
1592,a,a,PRE,32,Pre,Pre,à,/V\
1593,plasence,plasence,NPR:obj:masc:sg,32,N,N,,C/V\.'C/V\.C/(e)\
1594,en,en,PRE,32,Pre,Pre,en,/V\
1595,lombardie,lombardie,NPR:obj:femi:sg,32,N,N,,C/V\.C/V\.'C/V\./(e)\
1596,enki,enki,ADV,32,Adv,Adv,encui,/V\.'C/V\
1597,se,se,PROCON,32,Prn,Prn$$,se,C/(e)\
1598,partirent,partirent,VER:simp:3:pl,32,Vfin,Vfin,partir,C/V\.'C/V\.C/e\
1599,joffrois,joffrois,NPR:suj:masc:sg,32,N,N,,C/V\.'C/V\
1600,li,li,DET:def:suj:masc:sg,32,Det,Det,le,C/V\
1601,mareschaus,mareschaus,NOM:suj:masc:sg,32,N,N,,C/V\.C/V\.'C/V\
1602,de,de,PRE,32,Pre,Pre,de,C/(e)\
1603,champaigne,champaigne,NPR:obj:femi:sg,32,N,N,,C/V\.'C/V\.C/(e)\
1604,et,et,CON:coord,32,Crd,Crd,et,/V\
1605,alarz,alarz,NPR:suj:masc:sg,32,N,N,,/V\.'C/V\
1606,makeriaus,makeriaus,NOM:suj:masc:sg,32,N,N,,C/V\.C/e\.'C/V\
1607,si,si,PROCON,32,Adv,Adv,si4,C/V\
1608,s,s,PROCON,32,Prn,Prn$$,se,C/\
1609,en,en,PRO:clit,32,Prn,Prn$$,en2,/V\
1610,alerent,alerent,VER:simp:3:pl,32,Vfin,Vfin,aller,/V\.'C/V\.C/e\
1611,droit,droit,ADJ:obj:masc:sg,32,Adv,Adv,droit2,C/V\
1612,en,en,PRE,32,Pre,Pre,en,/V\
1613,france,france,NPR:obj:femi:sg,32,N,N,,'C/V\.C/(e)\
1614,et,et,CON:coord,32,Crd,Crd,et,/V\
1615,li,li,DET:def:suj:masc:pl,32,Det,Det,le,C/V\
1616,autre,autre,ADJ:suj:masc:pl,32,Adj,Adj,autre,'/V\.C/(e)\
1617,s,s,PROCON,32,Prn,Prn$$,se,C/\
1618,en,en,PRO:clit,32,Prn,Prn$$,en2,/V\
1619,alerent,alerent,VER:simp:3:pl,32,Vfin,Vfin,aller,/V\.'C/V\.C/e\
1620,a,a,PRE,32,Pre,Pre,à,/V\
1621,jeene,jeene,NPR:obj:masc:sg,32,N,N,,C/(V)\.'/V\.C/(e)\
1622,et,et,CON:coord,32,Crd,Crd,et,/V\
1623,a,a,PRE,32,Pre,Pre,à,/V\
1624,pise,pise,NPR:obj:masc:sg,32,N,N,,'C/V\.C/(e)\
1625,por,por,PRE,32,Pre,Pre,pour,C/V\
1626,savoir,savoir,VER:infi,32,Vinf,Vinf,savoir,C/V\.'C/V\
1627,quele,quele,ADJ:obj:femi:sg,32,Qux,Qux,quel,'C/V\.C/(e)\
1628,aie,aïe,NOM:obj:femi:sg,32,N,N,,/V\.'C/V\./(e)\
1629,il,il,PRO:pers:suj:3:masc:pl,32,Prn,Prn$,il,/V\
1630,feroient,feroient,VER:cond:3:pl,32,Vfin,Vfin,faire,C/V\.'C/V\./e\
1631,a,a,PRE,32,Pre,Pre,à,/V\
1632,la,la,DET:def:obj:femi:sg,32,Det,Det,le,C/V\
1633,terre,terre,NOM:obj:femi:sg,32,N,N,,'C/V\.C/(e)\
1634,d,d,PRE,32,Pre,Pre,de,C/\
1635,outremer,outremer,ADV,32,Adv,Adv,outremer,/V\.C/e\.'C/V\
1636,quant,quant,ADV,33,Sub,Sub,quand,C/V\
1637,joffrois,joffrois,NPR:suj:masc:sg,33,N,N,,C/V\.'C/V\
1638,li,li,DET:def:suj:masc:sg,33,Det,Det,le,C/V\
1639,mareschaus,mareschaus,NOM:suj:masc:sg,33,N,N,,C/V\.C/V\.'C/V\
1640,de,de,PRE,33,Pre,Pre,de,C/(e)\
1641,champaigne,champaigne,NPR:obj:femi:sg,33,N,N,,C/V\.'C/V\.C/(e)\
1642,passa,passa,VER:simp:3:sg,33,Vfin,Vfin,passer,C/V\.'C/V\
1643,moncenins,moncenins,NPR:obj:masc:sg,33,N,N,,C/V\.C/e\.'C/V\
1644,si,si,PROCON,33,Adv,Adv,si4,C/V\
1645,encontra,encontra,VER:simp:3:sg,33,Vfin,Vfin,encontrer,/V\.C/V\.'C/V\
1646,le,le,DET:def:obj:masc:sg,33,Det,Det,le,C/(e)\
1647,conte,conte,NOM:obj:masc:sg,33,N,N,,'C/V\.C/(e)\
1648,gautier,gautier,NPR:obj:masc:sg,33,N,N,,C/V\.'C/V\
1649,de,de,PRE,33,Pre,Pre,de,C/(e)\
1650,brene,brene,NPR:obj:masc:sg,33,N,N,,'C/V\.C/(e)\
1651,qui,qui,PROCON,33,Qux,Qux,qui,C/V\
1652,s,s,PROCON,33,Prn,Prn$$,se,C/\
1653,en,en,PRO:clit,33,Prn,Prn$$,en2,/V\
1654,aloit,aloit,VER:impf:3:sg,33,Vfin,Vfin,aller,/V\.'C/V\
1655,en,en,PRO:clit,33,Pre,Pre,en,/V\
1656,puile,puile,NPR:obj:masc:sg,33,N,N,,'C/V\.C/(e)\
1657,conquerre,conquerre,VER:infi,33,Vinf,Vinf,conquérir,C/V\.'C/V\.C/(e)\
1658,la,la,DET:def:obj:femi:sg,33,Det,Det,le,C/V\
1659,terre,terre,NOM:obj:femi:sg,33,N,N,,'C/V\.C/(e)\
1660,sa,sa,DET:poss:obj:femi:sg,33,Det,Det,son4,C/V\
1661,fame,fame,NOM:obj:femi:sg,33,N,N,,'C/V\.C/(e)\
1662,que,que,PROCON,33,Qux,Qux,que,C/(e)\
1663,il,il,PRO:pers:suj:3:masc:sg:unb,33,Prn,Prn$,il,/V\
1664,avoit,avoit,VER:impf:3:sg,33,Vfin,Vfin,avoir,/V\.'C/V\
1665,espousee,espousee,VER:pper:femi:sg,33,Vpp,Vpp,,/V\.C/V\.'C/V\./(e)\
1666,puisque,puisque,CON:subord,33,Sub,Sub,puisque,'C/V\.C/(e)\
1667,il,il,PRO:pers:suj:3:masc:sg:unb,33,Prn,Prn$,il,/V\
1668,ot,ot,VER:simp:3:sg,33,Vfin,Vfin,avoir,/V\
1669,la,la,DET:def:obj:femi:sg,33,Det,Det,le,C/V\
1670,croiz,croiz,NOM:obj:femi:sg,33,N,N,,C/V\
1671,prise,prise,VER:pper:femi:sg,33,Vpp,Vpp,prendre,'C/V\.C/(e)\
1672,et,et,CON:coord,33,Crd,Crd,et,/V\
1673,qui,qui,PROCON,33,Qux,Qux,qui,C/V\
1674,ere,ere,VER:impf:3:sg,33,Vfin,Vfin,être,'/V\.C/(e)\
1675,file,file,NOM:suj:femi:sg,33,N,N,,'C/V\.C/(e)\
1676,le,le,DET:def:obj:masc:sg,33,Det,Det,le,C/(e)\
1677,roi,roi,NOM:obj:masc:sg,33,N,N,,C/V\
1678,tancre,tancré,NPR:obj:masc:sg,33,N,N,,C/V\.'C/V\
1679,avec,avec,PRE,33,PrA,PrA,avec,/V\.'C/V\
1680,lui,lui,PRO:pers:obj:3:masc:sg:bet,33,Prn,Prn,lui,C/V\
1681,en,en,PRO:clit,33,Prn,Prn$$,en2,/V\
1682,aloit,aloit,VER:impf:3:sg,33,Vfin,Vfin,aller,/V\.'C/V\
1683,gautiers,gautiers,NPR:suj:masc:sg,33,N,N,,C/V\.'C/V\
1684,de,de,PRE,33,Pre,Pre,de,C/(e)\
1685,mombeliart,mombeliart,NPR:obj:masc:sg,33,N,N,,C/V\.C/e\.'C/V\
1686,et,et,CON:coord,33,Crd,Crd,et,/V\
1687,eutaices,eutaices,NPR:suj:masc:sg,33,N,N,,/V\.'C/V\.C/e\
1688,de,de,PRE,33,Pre,Pre,de,C/(e)\
1689,covelans,covelans,NPR:obj:masc:sg,33,N,N,,C/V\.C/e\.'C/V\
1690,roberz,roberz,NPR:suj:masc:sg,33,N,N,,C/V\.'C/V\
1691,de,de,PRE,33,Pre,Pre,de,C/(e)\
1692,joenvile,joenvile,NPR:obj:masc:sg,33,N,N,,C/V\.'C/V\.C/(e)\
1693,et,et,CON:coord,33,Crd,Crd,et,/V\
1694,grant,grant,ADJ:suj:femi:sg,33,Adj,Adj,grand,C/V\
1695,partie,partie,NOM:suj:femi:sg,33,N,N,,C/V\.'C/V\./(e)\
1696,de,de,PRE,33,Pre,Pre,de,C/(e)\
1697,la,la,DET:def:obj:femi:sg,33,Det,Det,le,C/V\
1698,bone,bone,ADJ:obj:femi:sg,33,Adj,Adj,bon,'C/V\.C/(e)\
1699,gent,gent,NOM:obj:femi:sg,33,N,N,,C/V\
1700,de,de,PRE,33,Pre,Pre,de,C/(e)\
1701,champaigne,champaigne,NPR:obj:femi:sg,33,N,N,,C/V\.'C/V\.C/(e)\
1702,qui,qui,PROCON,33,Qux,Qux,qui,C/V\
1703,croisié,croisié,VER:pper:masc:sg,33,N,N,,C/V\.'C/V\
1704,estoient,estoient,VER:impf:3:pl,33,Vfin,Vfin,être,/V\.'C/V\./e\
1705,et,et,CON:coord,34,Crd,Crd,et,/V\
1706,quant,quant,ADV,34,Sub,Sub,quand,C/V\
1707,il,il,PRO:pers:suj:3:masc:sg:unb,34,Prn,Prn$,il,/V\
1708,lor,lor,PRO:pers:dat:3:pl,34,Prn,Prn$$,leur,C/V\
1709,conta,conta,VER:simp:3:sg,34,Vfin,Vfin,conter,C/V\.'C/V\
1710,les,les,DET:def:obj:femi:pl,34,Det,Det,le,C/V\
1711,novelles,novelles,NOM:obj:femi:pl,34,N,N,,C/V\.'C/V\.C/e\
1712,coment,coment,ADV,34,Qux,Qux,comment,C/V\.'C/V\
1713,il,il,PRO:pers:suj:3:masc:pl,34,Prn,Prn$,il,/V\
1714,avoient,avoient,VER:impf:3:pl,34,Vfin,Vfin,avoir,/V\.'C/V\./e\
1715,esploitié,esploitié,VER:pper:masc:sg,34,Vpp,Vpp,,/V\.C/V\.'C/V\
1716,en,en,PRO:clit,34,Prn,Prn$$,en2,/V\
1717,firent,firent,VER:simp:3:pl,34,Vfin,Vfin,faire,'C/V\.C/e\
1718,mult,mult,ADV,34,QIs,QIs,moult,C/V\
1719,grant,grant,ADJ:obj:femi:sg,34,Adj,Adj,grand,C/V\
1720,joie,joie,NOM:obj:femi:sg,34,N,N,,'C/V\./(e)\
1721,et,et,CON:coord,34,Crd,Crd,et,/V\
1722,mult,mult,ADV,34,QIs,QIs,moult,C/V\
1723,presierent,presierent,VER:simp:3:pl,34,Vfin,Vfin,priser,C/V\.'C/V\.C/e\
1724,l,l,DET:def:obj:masc:sg,34,Det,Det,le,C/\
1725,afaire,afaire,NOM:obj:masc:sg,34,N,N,,/V\.'C/V\.C/(e)\
1726,et,et,CON:coord,34,Crd,Crd,et,/V\
1727,li,li,PRO:pers:suj:3:masc:sg:bet,34,Prn,Prn$$,li,C/V\
1728,distrent,distrent,VER:simp:3:pl,34,Vfin,Vfin,dire,'C/V\.C/e\
1729,"""","""",PON:cit,34,Pnc,Pnc,,
1730,nos,nos,PRO:pers:1:pl,34,Prn,Prn$,nous,C/V\
1731,somes,somes,VER:pres:1:pl,34,Vfin,Vfin,être,'C/V\.C/e\
1732,ja,ja,ADV,34,Adv,Adv,jà,C/V\
1733,meu,meü,VER:pper:masc:sg,34,Vpp,Vpp,mouvoir,C/(V)\.'/V\
1734,et,et,CON:coord,34,Crd,Crd,et,/V\
1735,quant,quant,ADV,34,Sub,Sub,quand,C/V\
1736,vos,vos,PRO:pers:2:pl,34,Prn,Prn$,vous,C/V\
1737,vendroiz,vendroiz,VER:futu:2:pl,34,Vfin,Vfin,venir,C/V\.'C/V\
1738,vos,vos,PRO:pers:2:pl,34,Prn,Prn$,vous,C/V\
1739,nos,nos,PRO:pers:1:pl,34,Prn,Prn$,nous,C/V\
1740,troveroiz,troveroiz,VER:futu:2:pl,34,Vfin,Vfin,trouver,C/V\.C/e\.'C/V\
1741,toz,toz,DET:ind:obj:masc:pl,34,QIs,QIs,tout,C/V\
1742,prest,prest,ADJ:obj:masc:pl,34,Adj,Adj,,C/V\
1743,"""","""",PON:cit,34,Pnc,Pnc,,
1744,mes,mes,CON:subord,34,Crd,Crd,mais,C/V\
1745,les,les,DET:def:suj:femi:pl,34,Det,Det,le,C/V\
1746,aventures,aventures,NOM:suj:femi:pl,34,N,N,,/V\.C/V\.'C/V\.C/e\
1747,avienent,avienent,VER:pres:3:pl,34,Vfin,Vfin,avenir,/V\.'C/V\.C/e\
1748,ensi,ensi,ADV,34,Adv,Adv,ainsi,/V\.'C/V\
1749,con,con,CON:subord,34,Sub,Sub,comme,C/V\
1750,dieu,dieu,NOM:obj:masc:sg,34,N,N,,C/V\
1751,plaist,plaist,VER:pres:3:sg,34,Vfin,Vfin,plaire,C/V\
1752,ne,ne,PRO:clit,34,Crd,Crd,ne2,C/(e)\
1753,n,n,PRO:clit,34,Neg,Neg$$,ne,C/\
1754,orent,orent,VER:simp:3:pl,34,Vfin,Vfin,avoir,'/V\.C/e\
1755,nul,nul,DET:ind:obj:masc:sg,34,QIs,QIs,nul,C/V\
1756,pooir,pooir,VER:infi,34,N,N,pouvoir,C/V\.'C/V\
1757,que,que,PROCON,34,Sub,Sub,que,C/(e)\
1758,plus,plus,ADV,34,Adv,Adv,plus,C/V\
1759,assemblassent,assemblassent,VER:subi:3:pl,34,Vfin,Vfin,assembler,/V\.C/V\.'C/V\.C/e\
1760,en,en,PRO:clit,34,Pre,Pre,en,/V\
1761,l,l,DET:def:obj:femi:sg,34,Det,Det,le,C/\
1762,ost,ost,NOM:obj:femi:sg,34,N,N,,/V\
1763,ce,ce,PRO:invar,34,Prn,Prn,ce,C/(e)\
1764,fu,fu,VER:simp:3:sg,34,Vfin,Vfin,être,C/V\
1765,mult,mult,ADV,34,QIs,QIs,moult,C/V\
1766,granz,granz,ADJ:suj:masc:sg,34,Adj,Adj,grand,C/V\
1767,domages,domages,NOM:suj:masc:sg,34,N,N,,C/V\.'C/V\.C/e\
1768,que,que,PROCON,34,Crd,Crd,que,C/(e)\
1769,mult,mult,ADV,34,QIs,QIs,moult,C/V\
1770,estoient,estoient,VER:impf:3:pl,34,Vfin,Vfin,être,/V\.'C/V\./e\
1771,preu,preu,ADJ:suj:masc:pl,34,Adj,Adj,preux,C/V\
1772,et,et,CON:coord,34,Crd,Crd,et,/V\
1773,vaillant,vaillant,ADJ:suj:masc:pl,34,Vprs,Vprs,valoir,C/V\.'C/V\
1774,et,et,CON:coord,34,Crd,Crd,et,/V\
1775,ensi,ensi,ADV,34,Adv,Adv,ainsi,/V\.'C/V\
1776,se,se,PROCON,34,Prn,Prn$$,se,C/(e)\
1777,partirent,partirent,VER:simp:3:pl,34,Vfin,Vfin,partir,C/V\.'C/V\.C/e\
1778,si,si,PROCON,34,Adv,Adv,si4,C/V\
1779,tint,tint,VER:simp:3:sg,34,Vfin,Vfin,tenir,C/V\
1780,cascuns,cascuns,PRO:ind:suj:masc:sg,34,QIs,QIs,chacun,C/V\.'C/V\
1781,sa,sa,DET:poss:obj:femi:sg,34,Det,Det,son4,C/V\
1782,voie,voie,NOM:obj:femi:sg,34,N,N,,'C/V\./(e)\
1783,tant,tant,ADV,35,QIs,QIs,tant,C/V\
1784,chevaucha,chevaucha,VER:simp:3:sg,35,Vfin,Vfin,chevaucher,C/V\.C/V\.'C/V\
1785,joffrois,joffrois,NPR:suj:masc:sg,35,N,N,,C/V\.'C/V\
1786,li,li,DET:def:suj:masc:sg,35,Det,Det,le,C/V\
1787,mareschaus,mareschaus,NOM:suj:masc:sg,35,N,N,,C/V\.C/V\.'C/V\
1788,par,par,PRE,35,Pre,Pre,par,C/V\
1789,ses,ses,DET:poss:obj:femi:pl,35,Det,Det,son4,C/V\
1790,jornees,jornees,NOM:obj:femi:pl,35,N,N,,C/V\.'C/V\./e\
1791,que,que,PROCON,35,Sub,Sub,que,C/(e)\
1792,il,il,PRO:pers:suj:3:masc:sg:unb,35,Prn,Prn$,il,/V\
1793,vint,vint,VER:simp:3:sg,35,Vfin,Vfin,venir,C/V\
1794,a,a,PRE,35,Pre,Pre,à,/V\
1795,troies,troies,NPR:obj:masc:sg,35,N,N,,'C/V\./e\
1796,en,en,PRE,35,Pre,Pre,en,/V\
1797,campaigne,campaigne,NPR:obj:femi:sg,35,N,N,,C/V\.'C/V\.C/(e)\
1798,et,et,CON:coord,35,Crd,Crd,et,/V\
1799,trova,trova,VER:simp:3:sg,35,Vfin,Vfin,trouver,C/V\.'C/V\
1800,son,son,DET:poss:obj:masc:sg,35,Det,Det,son4,C/V\
1801,seignor,seignor,NOM:obj:masc:sg,35,N,N,,C/V\.'C/V\
1802,le,le,DET:def:obj:masc:sg,35,Det,Det,le,C/(e)\
1803,conte,conte,NOM:obj:masc:sg,35,N,N,,'C/V\.C/(e)\
1804,tibaut,tibaut,NPR:obj:masc:sg,35,N,N,,C/V\.'C/V\
1805,malade,malade,ADJ:obj:masc:sg,35,Adj,Adj,,C/V\.'C/V\.C/(e)\
1806,et,et,CON:coord,35,Crd,Crd,et,/V\
1807,deshaitié,deshaitié,VER:pper:masc:sg,35,Vpp,Vpp,,C/V\.C/V\.'C/V\
1808,et,et,CON:coord,35,Crd,Crd,et,/V\
1809,si,si,PROCON,35,Adv,Adv,si4,C/V\
1810,fu,fu,VER:simp:3:sg,35,Vfin,Vfin,être,C/V\
1811,mult,mult,ADV,35,QIs,QIs,moult,C/V\
1812,liez,liez,ADJ:suj:masc:sg,35,Adj,Adj,lié,C/V\
1813,de,de,PRE,35,Pre,Pre,de,C/(e)\
1814,sa,sa,DET:poss:obj:femi:sg,35,Det,Det,son4,C/V\
1815,venue,venue,NOM:obj:femi:sg,35,N,N,,C/V\.'C/V\./(e)\
1816,et,et,CON:coord,35,Crd,Crd,et,/V\
1817,quant,quant,ADV,35,Sub,Sub,quand,C/V\
1818,cil,cil,PRO:demo:suj:masc:sg,35,Dem,Dem,cil,C/V\
1819,li,li,PRO:pers:suj:3:masc:sg:bet,35,Prn,Prn$$,li,C/V\
1820,ot,ot,VER:simp:3:sg,35,Vfin,Vfin,avoir,/V\
1821,contee,contee,VER:pper:femi:sg,35,Vpp,Vpp,conter,C/V\.'C/V\./(e)\
1822,la,la,DET:def:obj:femi:sg,35,Det,Det,le,C/V\
1823,novelle,novelle,NOM:obj:femi:sg,35,N,N,,C/V\.'C/V\.C/(e)\
1824,coment,coment,ADV,35,Qux,Qux,comment,C/V\.'C/V\
1825,il,il,PRO:pers:suj:3:masc:pl,35,Prn,Prn$,il,/V\
1826,avoient,avoient,VER:impf:3:pl,35,Vfin,Vfin,avoir,/V\.'C/V\./e\
1827,esploitié,esploitié,VER:pper:masc:sg,35,Vpp,Vpp,,/V\.C/V\.'C/V\
1828,si,si,PROCON,35,Adv,Adv,si4,C/V\
1829,fu,fu,VER:simp:3:sg,35,Vfin,Vfin,être,C/V\
1830,si,si,PROCON,35,Adv,Adv,si4,C/V\
1831,liez,liez,ADJ:suj:masc:sg,35,Adj,Adj,lié,C/V\
1832,qu,qu,PROCON,35,Sub,Sub,que,C/\
1833,il,il,PRO:pers:suj:3:masc:sg:unb,35,Prn,Prn$,il,/V\
1834,dist,dist,VER:simp:3:sg,35,Vfin,Vfin,dire,C/V\
1835,qu,qu,PROCON,35,Sub,Sub,que,C/\
1836,il,il,PRO:pers:suj:3:masc:sg:unb,35,Prn,Prn$,il,/V\
1837,chevaucheroit,chevaucheroit,VER:cond:3:sg,35,Vfin,Vfin,chevaucher,C/V\.C/V\.C/e\.'C/V\
1838,ce,ce,PRO:invar,35,Prn,Prn,ce,C/(e)\
1839,qu,qu,PROCON,35,Qux,Qux,que,C/\
1840,il,il,PRO:pers:suj:3:masc:sg:unb,35,Prn,Prn$,il,/V\
1841,n,n,PRO:clit,35,Neg,Neg$$,ne,C/\
1842,avoit,avoit,VER:impf:3:sg,35,Vfin,Vfin,avoir,/V\.'C/V\
1843,pieca,pieca,ADV,35,Adv,Adv,pieça,C/V\.'C/V\
1844,fait,fait,VER:pper:masc:sg,35,Vpp,Vpp,faire,C/V\
1845,et,et,CON:coord,35,Crd,Crd,et,/V\
1846,leva,leva,VER:simp:3:sg,35,Vfin,Vfin,lever,C/V\.'C/V\
1847,sus,sus,ADV,35,PrA,PrA,sus,C/V\
1848,et,et,CON:coord,35,Crd,Crd,et,/V\
1849,chevalcha,chevalcha,VER:simp:3:sg,35,Vfin,Vfin,chevaucher,C/V\.C/V\.'C/V\
1850,alas,alas,EXC,35,Exc,Exc,,/V\.'C/V\
1851,com,com,CON:subord,35,Sub,Sub,comme,C/V\
1852,grant,grant,ADJ:suj:masc:sg,35,Adj,Adj,grand,C/V\
1853,domages,domages,NOM:suj:masc:sg,35,N,N,,C/V\.'C/V\.C/e\
1854,car,car,CON:coord,35,Crd,Crd,car,C/V\
1855,onques,onques,ADV,35,Adv,Adv,onques,'/V\.C/e\
1856,puis,puis,ADV,35,PrA,PrA,puis,C/V\
1857,ne,ne,PRO:clit,35,Neg,Neg$$,ne,C/(e)\
1858,chevalcha,chevalcha,VER:simp:3:sg,35,Vfin,Vfin,chevaucher,C/V\.C/V\.'C/V\
1859,que,que,PROCON,35,Sub,Sub,que,C/(e)\
1860,cele,cele,DET:demo:obj:femi:sg,35,Dem,Dem,cil,'C/V\.C/(e)\
1861,foiz,foiz,NOM:obj:femi:sg,35,N,N,,C/V\
1862,sa,sa,DET:poss:suj:femi:sg,36,Det,Det,son4,C/V\
1863,maladie,maladie,NOM:suj:femi:sg,36,N,N,,C/V\.C/V\.'C/V\./(e)\
1864,crut,crut,VER:simp:3:sg,36,Vfin,Vfin,croître,C/V\
1865,et,et,CON:coord,36,Crd,Crd,et,/V\
1866,esforca,esforca,VER:simp:3:sg,36,Vfin,Vfin,,/V\.C/V\.'C/V\
1867,tant,tant,ADV,36,QIs,QIs,tant,C/V\
1868,que,que,PROCON,36,Sub,Sub,que,C/(e)\
1869,il,il,PRO:pers:suj:3:masc:sg:unb,36,Prn,Prn$,il,/V\
1870,fist,fist,VER:simp:3:sg,36,Vfin,Vfin,faire,C/V\
1871,sa,sa,DET:poss:obj:femi:sg,36,Det,Det,son4,C/V\
1872,devise,devise,NOM:obj:femi:sg,36,N,N,,C/V\.'C/V\.C/(e)\
1873,et,et,CON:coord,36,Crd,Crd,et,/V\
1874,son,son,DET:poss:obj:masc:sg,36,Det,Det,son4,C/V\
1875,lais,lais,NOM:obj:masc:sg,36,N,N,,C/V\
1876,et,et,CON:coord,36,Crd,Crd,et,/V\
1877,departi,departi,VER:simp:3:sg,36,Vfin,Vfin,départir,C/V\.C/V\.'C/V\
1878,son,son,DET:poss:obj:masc:sg,36,Det,Det,son4,C/V\
1879,avoir,avoir,VER:infi,36,N,N,avoir2,/V\.'C/V\
1880,que,que,PROCON,36,Qux,Qux,que,C/(e)\
1881,il,il,PRO:pers:suj:3:masc:sg:unb,36,Prn,Prn$,il,/V\
1882,devoit,devoit,VER:impf:3:sg,36,Vfin,Vfin,devoir2,C/V\.'C/V\
1883,porter,porter,VER:infi,36,Vinf,Vinf,porter,C/V\.'C/V\
1884,a,a,PRE,36,Pre,Pre,à,/V\
1885,ses,ses,DET:poss:obj:masc:pl,36,Det,Det,son4,C/V\
1886,homes,homes,NOM:obj:masc:pl,36,N,N,,'/V\.C/e\
1887,et,et,CON:coord,36,Crd,Crd,et,/V\
1888,a,a,PRE,36,Pre,Pre,à,/V\
1889,ses,ses,DET:poss:obj:masc:pl,36,Det,Det,son4,C/V\
1890,compaignons,compaignons,NOM:obj:masc:pl,36,N,N,,C/V\.C/V\.'C/V\
1891,dont,dont,PRO:invar,36,Qux,Qux,dont,C/V\
1892,il,il,PRO:pers:suj:3:masc:sg:unb,36,Prn,Prn$,il,/V\
1893,avoit,avoit,VER:impf:3:sg,36,Vfin,Vfin,avoir,/V\.'C/V\
1894,mult,mult,ADV,36,QIs,QIs,moult,C/V\
1895,de,de,PRE,36,Pre,Pre,de,C/(e)\
1896,bons,bons,ADJ:obj:masc:pl,36,Adj,Adj,bon,C/V\
