wd_id,word,lex_id,pos_nca,chapter_id,textlineid,syntag,syntag2,lemma,syllabified
1050,au,au,PREDET:a:obj:masc:sg,6,175,Pre+Det,Pre+Det,à.le,/V\
1051,dit,dit,VER:pper:masc:sg,6,175,Vpp,Vpp,dire,C/V\
1052,tombel,tombel,NOM:obj:masc:sg,6,175,N,N,,C/V\.'C/V\
1053,par,par,PRE,6,175,Pre,Pre,par,C/V\
1054,le,le,DET:def:obj:masc:sg,6,175,Det,Det,le,C/(e)\
1055,commandement,commandement,NOM:obj:masc:sg,6,175,N,N,,C/V\.C/V\.C/e\.'C/V\
1056,du,du,PREDET:de:obj:masc:sg,6,175,Pre+Det,Pre+Det,de.le,C/V\
1057,dit,dit,VER:pper:masc:sg,6,175,Vpp,Vpp,dire,C/V\
1058,jehan,jehan,NPR:obj:masc:sg,6,175,N,N,,C/(V)\.'/V\
1059,jusques,jusques,ADV,6,175,PrA,PrA,jusque,'C/V\.C/e\
1060,a,a,PRE,6,175,Pre,Pre,à,/V\
1061,seze,seze,ADJ:card,6,175,QIs,QIs,seize,'C/V\.C/(e)\
1062,jours,jours,NOM:obj:masc:pl,6,175,N,N,,C/V\
1063,continuez,continuez,VER:pper:masc:pl,6,175,Vpp,Vpp,continuer,C/V\.C/V\.C/V\.'C/V\
1064,",",",",PON,6,175,Pnc,Pnc,,
1065,escepté,escepté,VER:pper:masc:sg,6,175,Vpp,Vpp,,/V\.C/V\.'C/V\
1066,le,le,DET:def:obj:masc:sg,6,175,Det,Det,le,C/(e)\
1067,secont,secont,ADJ:ord:obj:masc:sg,6,175,Adj,Adj,,C/V\.'C/V\
1068,jour,jour,NOM:obj:masc:sg,6,175,N,N,,C/V\
1069,.,.,PON,6,175,Pnc,Pnc,,
1070,et,et,CON:coord,6,176,Crd,Crd,et,/V\
1071,comme,comme,CON:subord,6,176,Sub,Sub,comme,'C/V\.C/(e)\
1072,la,la,DET:def:suj:femi:sg,6,176,Det,Det,le,C/V\
1073,dite,dite,VER:pper:femi:sg,6,176,Vpp,Vpp,dire,'C/V\.C/(e)\
1074,marguerite,marguerite,NPR:suj:femi:sg,6,176,N,N,,C/V\.C/V\.'C/V\.C/(e)\
1075,portast,portast,VER:subi:3:sg,6,176,Vfin,Vfin,porter,C/V\.'C/V\
1076,de,de,PRE,6,176,Pre,Pre,de,C/(e)\
1077,rechief,rechief,NOM:obj:masc:sg,6,176,N,N,,C/V\.'C/V\
1078,la,la,DET:def:obj:femi:sg,6,176,Det,Det,le,C/V\
1079,dite,dite,VER:pper:femi:sg,6,176,Vpp,Vpp,dire,'C/V\.C/(e)\
1080,pucelete,pucelete,NOM:obj:femi:sg,6,176,N,N,,C/V\.C/e\.'C/V\.C/(e)\
1081,au,au,PREDET:a:obj:masc:sg,6,176,Pre+Det,Pre+Det,à.le,/V\
1082,dit,dit,VER:pper:masc:sg,6,176,Vpp,Vpp,dire,C/V\
1083,tombel,tombel,NOM:obj:masc:sg,6,176,N,N,,C/V\.'C/V\
1084,",",",",PON,6,176,Pnc,Pnc,,
1085,ele,ele,PRO:pers:suj:3:femi:sg,6,176,Prn,Prn$,elle,'/V\.C/(e)\
1086,voua,voua,VER:simp:3:sg,6,176,Vfin,Vfin,vouer,C/V\.'C/V\
1087,et,et,CON:coord,6,176,Crd,Crd,et,/V\
1088,dist,dist,VER:simp:3:sg,6,176,Vfin,Vfin,dire,C/V\
1089,einsi,einsi,ADV,6,176,Adv,Adv,ainsi,/V\.'C/V\
1090,:,:,PON,6,176,Pnc,Pnc,,
1091,"""","""",PON:cit,6,176,Pnc,Pnc,,
1092,mon,mon,DET:poss:suj:masc:sg,6,176,Det,Det,mon,C/V\
1093,seigneur,seigneur,NOM:suj:masc:sg,6,176,N,N,,C/V\.'C/V\
1094,saint,saint,ADJ:suj:masc:sg,6,176,Adj,Adj,saint,C/V\
1095,loys,loys,NPR:suj:masc:sg,6,176,N,N,,C/V\
1096,",",",",PON,6,176,Pnc,Pnc,,
1097,priez,priez,VER:impe:2:pl,6,176,Vfin,Vfin,prier,C/V\.'C/V\
1098,nostre,nostre,DET:poss:obj:masc:sg,6,176,Det,Det,notre,'C/V\.C/(e)\
1099,seigneur,seigneur,NOM:obj:masc:sg,6,176,N,N,,C/V\.'C/V\
1100,que,que,PROCON,6,176,Sub,Sub,que,C/(e)\
1101,il,il,PRO:pers:suj:3:masc:sg:unb,6,176,Prn,Prn$,il,/V\
1102,delivre,delivre,VER:subp:3:sg,6,176,Vfin,Vfin,,C/V\.'C/V\.C/(e)\
1103,ceste,ceste,DET:demo:obj:femi:sg,6,176,Dem,Dem,cist,'C/V\.C/(e)\
1104,moie,moie,ADJ:poss:obj:femi:sg,6,176,Adj,Adj,mon,'C/V\./(e)\
1105,fille,fille,NOM:obj:femi:sg,6,176,N,N,,'C/V\.C/(e)\
1106,de,de,PRE,6,176,Pre,Pre,de,C/(e)\
1107,ceste,ceste,DET:demo:obj:femi:sg,6,176,Dem,Dem,cist,'C/V\.C/(e)\
1108,maladie,maladie,NOM:obj:femi:sg,6,176,N,N,,C/V\.C/V\.'C/V\./(e)\
1109,et,et,CON:coord,6,176,Crd,Crd,et,/V\
1110,je,je,PRO:pers:suj:1:sg:unb,6,176,Prn,Prn$,je,C/(e)\
1111,vous,vous,PRO:pers:2:pl,6,176,Prn,Prn$$,vous,C/V\
1112,promet,promet,VER:pres:1:sg,6,176,Vfin,Vfin,promettre,C/V\.'C/V\
1113,que,que,PROCON,6,176,Sub,Sub,que,C/(e)\
1114,je,je,PRO:pers:suj:1:sg:unb,6,176,Prn,Prn,je,C/(e)\
1115,ja,ja,ADV,6,176,Adv,Adv,jà,C/V\
1116,mes,mes,CON:subord,6,176,Adv,Adv,mais,C/V\
1117,en,en,PRE,6,176,Pre,Pre,en,/V\
1118,tout,tout,DET:ind:obj:masc:sg,6,176,QIs,QIs,tout,C/V\
1119,le,le,DET:def:obj:masc:sg,6,176,Det,Det,le,C/(e)\
1120,tens,tens,NOM:obj:masc:sg,6,176,N,N,,C/V\
1121,de,de,PRE,6,176,Pre,Pre,de,C/(e)\
1122,ma,ma,DET:poss:obj:femi:sg,6,176,Det,Det,mon,C/V\
1123,vie,vie,NOM:obj:femi:sg,6,176,N,N,,'C/V\./(e)\
1124,au,au,PREDET:a:obj:masc:sg,6,176,Pre+Det,Pre+Det,à.le,/V\
1125,jour,jour,NOM:obj:masc:sg,6,176,N,N,,C/V\
1126,de,de,PRE,6,176,Pre,Pre,de,C/(e)\
1127,vendredi,vendredi,NOM:obj:masc:sg,6,176,N,N,,C/V\.C/e\.'C/V\
1128,je,je,PRO:pers:suj:1:sg:unb,6,176,Prn,Prn$,je,C/(e)\
1129,ne,ne,PRO:clit,6,176,Neg,Neg$$,ne,C/(e)\
1130,vestirai,vestirai,VER:futu:1:sg,6,176,Vfin,Vfin,vêtir,C/V\.C/V\.'C/V\
1131,de,de,PRE,6,176,Pre,Pre,de,C/(e)\
1132,chemise,chemise,NOM:obj:femi:sg,6,176,N,N,,C/V\.'C/V\.C/(e)\
1133,",",",",PON,6,176,Pnc,Pnc,,
1134,que,que,PROCON,6,176,Sub,Sub,que,C/(e)\
1135,moi,moi,PRO:pers:obj:1:sg:bet,6,176,Prn,Prn$$,moi,C/V\
1136,soviegne,soviegne,VER:subp:3:sg,6,176,Vfin,Vfin,souvenir,C/V\.'C/V\.C/(e)\
1137,.,.,PON,6,176,Pnc,Pnc,,
1138,et,et,CON:coord,6,177,Crd,Crd,et,/V\
1139,se,se,PROCON,6,177,Sub,Sub,si3,C/(e)\
1140,je,je,PRO:pers:suj:1:sg:unb,6,177,Prn,Prn$,je,C/(e)\
1141,l,l',PRO:pers:obj:3:masc:sg:unb,6,177,Prn,Prn$$,le,C/\
1142,oublie,oublie,VER:pres:1:sg,6,177,Vfin,Vfin,,/V\.'C/V\./(e)\
1143,par,par,PRE,6,177,Pre,Pre,par,C/V\
1144,aucune,aucune,DET:ind:obj:femi:sg,6,177,QIs,QIs,aucun,/V\.'C/V\.C/(e)\
1145,aventure,aventure,NOM:obj:femi:sg,6,177,N,N,,/V\.C/V\.'C/V\.C/(e)\
1146,et,et,CON:coord,6,177,Crd,Crd,et,/V\
1147,je,je,PRO:pers:suj:1:sg:unb,6,177,Prn,Prn$,je,C/(e)\
1148,m,m',PRO:pers:obj:1:sg:unb,6,177,Prn,Prn$$,me,C/\
1149,en,en,PRO:clit,6,177,Prn,Prn$$,en2,/V\
1150,recorde,recorde,VER:subp:1:sg,6,177,Vfin,Vfin,recorder,C/V\.'C/V\.C/(e)\
1151,apres,aprés,PRE,6,177,PrA,PrA,après,/V\.'C/V\
1152,",",",",PON,6,177,Pnc,Pnc,,
1153,tout,tout,PRO:ind:obj:masc:sg,6,177,QIs,QIs,tout,C/V\
1154,maintenant,maintenant,ADV,6,177,Adv,Adv,maintenant,C/V\.C/e\.'C/V\
1155,je,je,PRO:pers:suj:1:sg:unb,6,177,Prn,Prn$,je,C/(e)\
1156,la,la,PRO:pers:acc:3:femi:sg,6,177,Prn,Prn$$,le,C/V\
1157,despoillerai,despoillerai,VER:futu:1:sg,6,177,Vfin,Vfin,,C/V\.C/V\.C/e\.'C/V\
1158,.,.,PON,6,177,Pnc,Pnc,,
1159,"""","""",PON:cit,6,178,Pnc,Pnc,,
1160,et,et,CON:coord,6,178,Crd,Crd,et,/V\
1161,la,la,DET:def:suj:femi:sg,6,178,Det,Det,le,C/V\
1162,mere,mere,NOM:suj:femi:sg,6,178,N,N,,'C/V\.C/(e)\
1163,garda,garda,VER:simp:3:sg,6,178,Vfin,Vfin,garder,C/V\.'C/V\
1164,mout,mout,ADV,6,178,QIs,QIs,moult,C/V\
1165,bien,bien,ADV,6,178,Adv,Adv,bien,C/V\
1166,son,son,DET:poss:obj:masc:sg,6,178,Det,Det,son4,C/V\
1167,veu,veu,NOM:obj:masc:sg,6,178,N,N,,C/V\
1168,jusques,jusques,ADV,6,178,PrA,PrA,jusque,'C/V\.C/e\
1169,a,a,PRE,6,178,Pre,Pre,à,/V\
1170,l,l',DET:def:obj:femi:sg,6,178,Det,Det,le,C/\
1171,inquisicion,inquisicion,NOM:obj:femi:sg,6,178,N,N,,/V\.C/V\.C/V\.C/{V}\.'/V\
1172,de,de,PRE,6,178,Pre,Pre,de,C/(e)\
1173,cest,cest,DET:demo:obj:masc:sg,6,178,Dem,Dem,cist,C/V\
1174,miracle,miracle,NOM:obj:masc:sg,6,178,N,N,,C/V\.'C/V\.C/(e)\
1175,.,.,PON,6,178,Pnc,Pnc,,
1176,de,de,PRE,6,179,Pre,Pre,de,C/(e)\
1177,rechief,rechief,NOM:obj:masc:sg,6,179,N,N,,C/V\.'C/V\
1178,",",",",PON,6,179,Pnc,Pnc,,
1179,une,une,DET:ndf:obj:femi:sg,6,179,QIs,QIs,un,'/V\.C/(e)\
1180,autre,autre,ADJ:obj:femi:sg,6,179,Adj,Adj,autre,'/V\.C/(e)\
1181,foiz,foiz,NOM:obj:femi:sg,6,179,N,N,,C/V\
1182,aincois,aincois,ADV,6,179,Adv,Adv,ainçois,/V\.'C/V\
1183,que,que,PROCON,6,179,Sub,Sub,que,C/(e)\
1184,la,la,DET:def:suj:femi:sg,6,179,Det,Det,le,C/V\
1185,pucele,pucele,NOM:suj:femi:sg,6,179,N,N,,C/V\.'C/V\.C/(e)\
1186,fust,fust,VER:subi:3:sg,6,179,Vfin,Vfin,être,C/V\
1187,delivree,delivree,VER:pper:femi:sg,6,179,Vpp,Vpp,,C/V\.C/V\.'C/V\./(e)\
1188,",",",",PON,6,179,Pnc,Pnc,,
1189,endementieres,endementieres,ADV,6,179,Adv,Adv,,/V\.C/e\.C/V\.'C/V\.C/e\
1190,que,que,PROCON,6,179,Sub,Sub,que,C/(e)\
1191,la,la,DET:def:suj:femi:sg,6,179,Det,Det,le,C/V\
1192,dite,dite,VER:pper:femi:sg,6,179,Vpp,Vpp,dire,'C/V\.C/(e)\
1193,marguerite,marguerite,NPR:suj:femi:sg,6,179,N,N,,C/V\.C/V\.'C/V\.C/(e)\
1194,sa,sa,DET:poss:suj:femi:sg,6,179,Det,Det,son4,C/V\
1195,mere,mere,NOM:suj:femi:sg,6,179,N,N,,'C/V\.C/(e)\
1196,venoit,venoit,VER:impf:3:sg,6,179,Vfin,Vfin,venir,C/V\.'C/V\
1197,au,au,PREDET:a:obj:masc:sg,6,179,Pre+Det,Pre+Det,à.le,/V\
1198,tombel,tombel,NOM:obj:masc:sg,6,179,N,N,,C/V\.'C/V\
1199,et,et,CON:coord,6,179,Crd,Crd,et,/V\
1200,aloit,aloit,VER:impf:3:sg,6,179,Vfin,Vfin,aller,/V\.'C/V\
1201,",",",",PON,6,179,Pnc,Pnc,,
1202,ele,ele,PRO:pers:suj:3:femi:sg,6,179,Prn,Prn$,elle,'/V\.C/(e)\
1203,vouoit,vouoit,VER:impf:3:sg,6,179,Vfin,Vfin,vouloir,C/V\.'C/V\
1204,icele,icele,DET:demo:obj:femi:sg,6,179,Dem,Dem,cil,/V\.'C/V\.C/(e)\
1205,pucele,pucele,NOM:obj:femi:sg,6,179,N,N,,C/V\.'C/V\.C/(e)\
1206,au,au,PREDET:a:obj:masc:sg,6,179,Pre+Det,Pre+Det,à.le,/V\
1207,benoiet,benoiet,ADJ:obj:masc:sg,6,179,Adj,Adj,,C/V\.C/V\.'C/V\
1208,saint,saint,ADJ:obj:masc:sg,6,179,Adj,Adj,saint,C/V\
1209,loys,loys,NPR:obj:masc:sg,6,179,N,N,,C/V\
1210,et,et,CON:coord,6,179,Crd,Crd,et,/V\
1211,disoit,disoit,VER:impf:3:sg,6,179,Vfin,Vfin,dire,C/V\.'C/V\
1212,que,que,PROCON,6,179,Sub,Sub,que,C/(e)\
1213,se,se,PROCON,6,179,Sub,Sub,si3,C/(e)\
1214,diex,diex,NOM:suj:masc:sg,6,179,N,N,,C/V\
1215,et,et,CON:coord,6,179,Crd,Crd,et,/V\
1216,le,le,DET:def:suj:masc:sg,6,179,Det,Det,le,C/(e)\
1217,benoiet,benoiet,ADJ:suj:masc:sg,6,179,Adj,Adj,,C/V\.C/V\.'C/V\
1218,saint,saint,ADJ:suj:masc:sg,6,179,Adj,Adj,saint,C/V\
1219,loys,loys,NPR:suj:masc:sg,6,179,N,N,,C/V\
1220,la,la,PRO:pers:acc:3:femi:sg,6,179,Prn,Prn$$,le,C/V\
1221,delivroient,delivroient,VER:impf:3:pl,6,179,Vfin,Vfin,,C/V\.C/V\.'C/V\./e\
1222,de,de,PRE,6,179,Pre,Pre,de,C/(e)\
1223,cele,cele,DET:demo:obj:femi:sg,6,179,Dem,Dem,cil,'C/V\.C/(e)\
1224,maladie,maladie,NOM:obj:femi:sg,6,179,N,N,,C/V\.C/V\.'C/V\./(e)\
1225,",",",",PON,6,179,Pnc,Pnc,,
1226,que,que,PROCON,6,179,Sub,Sub,que,C/(e)\
1227,tant,tant,ADV,6,179,QIs,QIs,tant,C/V\
1228,comme,comme,CON:subord,6,179,Sub,Sub,comme,'C/V\.C/(e)\
1229,la,la,DET:def:suj:femi:sg,6,179,Det,Det,le,C/V\
1230,dite,dite,VER:pper:femi:sg,6,179,Vpp,Vpp,dire,'C/V\.C/(e)\
1231,pucele,pucele,NOM:suj:femi:sg,6,179,N,N,,C/V\.'C/V\.C/(e)\
1232,seroit,seroit,VER:cond:3:sg,6,179,Vfin,Vfin,être,C/V\.'C/V\
1233,en,en,PRO:clit,6,179,Pre,Pre,en,/V\
1234,sa,sa,DET:poss:obj:femi:sg,6,179,Det,Det,son4,C/V\
1235,compaignie,compaignie,NOM:obj:femi:sg,6,179,N,N,,C/V\.C/V\.'C/V\./(e)\
1236,ele,ele,PRO:pers:suj:3:femi:sg,6,179,Prn,Prn$,elle,'/V\.C/(e)\
1237,seroit,seroit,VER:cond:3:sg,6,179,Vfin,Vfin,être,C/V\.'C/V\
1238,sa,sa,DET:poss:suj:femi:sg,6,179,Det,Det,son4,C/V\
1239,pelerine,pelerine,NOM:suj:femi:sg,6,179,N,N,,C/V\.C/e\.'C/V\.C/(e)\
1240,",",",",PON,6,179,Pnc,Pnc,,
1241,et,et,CON:coord,6,179,Crd,Crd,et,/V\
1242,chascun,chascun,DET:ind:obj:masc:sg,6,179,QIs,QIs,chacun,C/V\.'C/V\
1243,an,an,NOM:obj:masc:sg,6,179,N,N,,/V\
1244,ele,ele,PRO:pers:suj:3:femi:sg,6,179,Prn,Prn$,elle,'/V\.C/(e)\
1245,offerroit,offerroit,VER:cond:3:sg,6,179,Vfin,Vfin,offrir,/V\.C/e\.'C/V\
1246,une,une,DET:ndf:obj:femi:sg,6,179,QIs,QIs,un,'/V\.C/(e)\
1247,chandele,chandele,NOM:obj:femi:sg,6,179,N,N,,C/V\.'C/V\.C/(e)\
1248,de,de,PRE,6,179,Pre,Pre,de,C/(e)\
1249,la,la,DET:def:obj:femi:sg,6,179,Det,Det,le,C/V\
1250,longueur,longueur,NOM:obj:femi:sg,6,179,N,N,,C/V\.'C/V\
1251,de,de,PRE,6,179,Pre,Pre,de,C/(e)\
1252,la,la,DET:def:obj:femi:sg,6,179,Det,Det,le,C/V\
1253,pucele,pucele,NOM:obj:femi:sg,6,179,N,N,,C/V\.'C/V\.C/(e)\
1254,",",",",PON,6,179,Pnc,Pnc,,
1255,et,et,CON:coord,6,179,Crd,Crd,et,/V\
1256,se,se,PROCON,6,179,Sub,Sub,si3,C/(e)\
1257,il,il,PRO:pers:suj:3:masc:sg:unb,6,179,Prn,Prn$,il,/V\
1258,avenoit,avenoit,VER:impf:3:sg,6,179,Vfin,Vfin,avenir,/V\.C/e\.'C/V\
1259,en,en,PRO:clit,6,179,Pre,Pre,en,/V\
1260,aucun,aucun,DET:ind:obj:masc:sg,6,179,QIs,QIs,aucun,/V\.'C/V\
1261,an,an,NOM:obj:masc:sg,6,179,N,N,,/V\
1262,que,que,PROCON,6,179,Sub,Sub,que,C/(e)\
1263,ele,ele,PRO:pers:suj:3:femi:sg,6,179,Prn,Prn$,elle,'/V\.C/(e)\
1264,ne,ne,PRO:clit,6,179,Neg,Neg$$,ne,C/(e)\
1265,la,la,PRO:pers:acc:3:femi:sg,6,179,Prn,Prn$$,le,C/V\
1266,peust,peust,VER:subi:3:sg,6,179,Vfin,Vfin,pouvoir2,C/(V)\.'/V\
1267,fere,fere,VER:infi,6,179,Vinf,Vinf,faire,'C/V\.C/(e)\
1268,a,a,PRE,6,179,Pre,Pre,à,/V\
1269,la,la,DET:def:obj:femi:sg,6,179,Det,Det,le,C/V\
1270,longueur,longueur,NOM:obj:femi:sg,6,179,N,N,,C/V\.'C/V\
1271,de,de,PRE,6,179,Pre,Pre,de,C/(e)\
1272,la,la,DET:def:obj:femi:sg,6,179,Det,Det,le,C/V\
1273,pucele,pucele,NOM:obj:femi:sg,6,179,N,N,,C/V\.'C/V\.C/(e)\
1274,",",",",PON,6,179,Pnc,Pnc,,
1275,que,que,PROCON,6,179,Sub,Sub,que,C/(e)\
1276,ele,ele,PRO:pers:suj:3:femi:sg,6,179,Prn,Prn$,elle,'/V\.C/(e)\
1277,la,la,PRO:pers:acc:3:femi:sg,6,179,Prn,Prn$$,le,C/V\
1278,peust,peust,VER:subi:3:sg,6,179,Vfin,Vfin,pouvoir2,C/(V)\.'/V\
1279,a,a,PRE,6,179,Pre,Pre,à,/V\
1280,deus,deus,ADJ:card,6,179,QIs,QIs,deux,C/V\
1281,foiz,foiz,NOM:obj:femi:pl,6,179,N,N,,C/V\
1282,aemplir,aemplir,VER:infi,6,179,Vinf,Vinf,,/(V)\./V\.'C/V\
1283,.,.,PON,6,179,Pnc,Pnc,,
1284,et,et,CON:coord,6,180,Crd,Crd,et,/V\
1285,la,la,DET:def:obj:femi:sg,6,180,Det,Det,le,C/V\
1286,seconde,seconde,ADJ:ord:obj:femi:sg,6,180,Adj,Adj,,C/V\.'C/V\.C/(e)\
1287,foiz,foiz,NOM:obj:femi:sg,6,180,N,N,,C/V\
1288,",",",",PON,6,180,Pnc,Pnc,,
1289,c,c',PRO:invar,6,180,Prn,Prn,ce,C/\
1290,est,est,VER:pres:3:sg,6,180,Vfin,Vfin,être,/V\
1291,a,a,PRE,6,180,Pre,Pre,à,/V\
1292,savoir,savoir,VER:infi,6,180,Vinf,Vinf,savoir,C/V\.'C/V\
1293,eu,eu,PREDET:en:obj:masc:sg,6,180,Pre+Det,Pre+Det,en.le,/(V)\.'/V\
1294,secont,secont,ADJ:ord:obj:masc:sg,6,180,Adj,Adj,,C/V\.'C/V\
1295,jour,jour,NOM:obj:masc:sg,6,180,N,N,,C/V\
1296,que,que,PROCON,6,180,Qux,Qux,que,C/(e)\
1297,la,la,DET:def:suj:femi:sg,6,180,Det,Det,le,C/V\
1298,dite,dite,VER:pper:femi:sg,6,180,Vpp,Vpp,dire,'C/V\.C/(e)\
1299,pucele,pucele,NOM:suj:femi:sg,6,180,N,N,,C/V\.'C/V\.C/(e)\
1300,fu,fu,VER:simp:3:sg,6,180,Vfin,Vfin,être,C/V\
1301,portee,portee,VER:pper:femi:sg,6,180,Vpp,Vpp,porter,C/V\.'C/V\./(e)\
1302,au,au,PREDET:a:obj:masc:sg,6,180,Pre+Det,Pre+Det,à.le,/V\
1303,dit,dit,VER:pper:masc:sg,6,180,Vpp,Vpp,dire,C/V\
1304,tombel,tombel,NOM:obj:masc:sg,6,180,N,N,,C/V\.'C/V\
1305,",",",",PON,6,180,Pnc,Pnc,,
1306,la,la,DET:def:suj:femi:sg,6,180,Det,Det,le,C/V\
1307,dite,dite,VER:pper:femi:sg,6,180,Vpp,Vpp,dire,'C/V\.C/(e)\
1308,piece,piece,NOM:suj:femi:sg,6,180,N,N,,'C/V\.C/(e)\
1309,de,de,PRE,6,180,Pre,Pre,de,C/(e)\
1310,char,char,NOM:obj:femi:sg,6,180,N,N,,C/V\
1311,se,se,PROCON,6,180,Prn,Prn$$,se,C/(e)\
1312,commenca,commenca,VER:simp:3:sg,6,180,Vfin,Vfin,commencer,C/V\.C/V\.'C/V\
1313,aucun,aucun,DET:ind:obj:masc:sg,6,180,QIs,QIs,aucun,/V\.'C/V\
1314,pou,pou,ADV,6,180,Adv,Adv,peu,C/V\
1315,a,a,PRE,6,180,Pre,Pre,à,/V\
1316,dessevrer,dessevrer,VER:infi,6,180,Vinf,Vinf,désevrer,C/V\.C/V\.'C/V\
1317,de,de,PRE,6,180,Pre,Pre,de,C/(e)\
1318,l,l',DET:def:obj:femi:sg,6,180,Det,Det,le,C/\
1319,autre,autre,ADJ:obj:femi:sg,6,180,Adj,Adj,autre,'/V\.C/(e)\
1320,char,char,NOM:obj:femi:sg,6,180,N,N,,C/V\
1321,.,.,PON,6,180,Pnc,Pnc,,
1322,et,et,CON:coord,6,181,Crd,Crd,et,/V\
1323,quant,quant,ADV,6,181,Sub,Sub,quand,C/V\
1324,jehan,jehan,NPR:suj:masc:sg,6,181,N,N,,C/(V)\.'/V\
1325,",",",",PON,6,181,Pnc,Pnc,,
1326,le,le,DET:def:suj:masc:sg,6,181,Det,Det,le,C/(e)\
1327,pere,pere,NOM:suj:masc:sg,6,181,N,N,,'C/V\.C/(e)\
1328,de,de,PRE,6,181,Pre,Pre,de,C/(e)\
1329,la,la,DET:def:obj:femi:sg,6,181,Det,Det,le,C/V\
1330,pucele,pucele,NOM:obj:femi:sg,6,181,N,N,,C/V\.'C/V\.C/(e)\
1331,",",",",PON,6,181,Pnc,Pnc,,
1332,l,l',PRO:pers:obj:3:masc:sg:unb,6,181,Prn,Prn$$,le,C/\
1333,apercut,apercut,VER:simp:3:sg,6,181,Vfin,Vfin,apercevoir,/V\.C/V\.'C/V\
1334,",",",",PON,6,181,Pnc,Pnc,,
1335,il,il,PRO:pers:suj:3:masc:sg:unb,6,181,Prn,Prn$,il,/V\
1336,dist,dist,VER:simp:3:sg,6,181,Vfin,Vfin,dire,C/V\
1337,a,a,PRE,6,181,Pre,Pre,à,/V\
1338,marguerite,marguerite,NPR:obj:femi:sg,6,181,N,N,,C/V\.C/V\.'C/V\.C/(e)\
1339,sa,sa,DET:poss:obj:femi:sg,6,181,Det,Det,son4,C/V\
1340,femme,femme,NOM:obj:femi:sg,6,181,N,N,,'C/V\.C/(e)\
1341,devant,devant,PRE,6,181,PrA,PrA,devant,C/V\.'C/V\
1342,dite,dite,VER:pper:femi:sg,6,181,Vpp,Vpp,dire,'C/V\.C/(e)\
1343,ces,ces,DET:demo:obj:masc:pl,6,181,Dem,Dem,cist,C/V\
1344,moz,moz,NOM:obj:masc:pl,6,181,N,N,,C/V\
1345,:,:,PON,6,181,Pnc,Pnc,,
1346,"""","""",PON:cit,6,181,Pnc,Pnc,,
1347,il,il,PRO:pers:suj:3:masc:sg:unb,6,181,Prn,Prn$,il,/V\
1348,m,m',PRO:pers:obj:1:sg:unb,6,181,Prn,Prn$$,me,C/\
1349,est,est,VER:pres:3:sg,6,181,Vfin,Vfin,être,/V\
1350,avis,avis,NOM:suj:masc:sg,6,181,N,N,,/V\.'C/V\
1351,"""","""",PON:cit,6,181,Pnc,Pnc,,
1352,",",",",PON,6,181,Pnc,Pnc,,
1353,dist,dist,VER:simp:3:sg,6,181,Vfin,Vfin,dire,C/V\
1354,il,il,PRO:pers:suj:3:masc:sg:unb,6,181,Prn,Prn%,il,/V\
1355,",",",",PON,6,181,Pnc,Pnc,,
1356,"""","""",PON:cit,6,181,Pnc,Pnc,,
1357,que,que,PROCON,6,181,Sub,Sub,que,C/(e)\
1358,le,le,DET:def:suj:masc:sg,6,181,Det,Det,le,C/(e)\
1359,benoiet,benoiet,ADJ:suj:masc:sg,6,181,Adj,Adj,,C/V\.C/V\.'C/V\
1360,saint,saint,ADJ:suj:masc:sg,6,181,Adj,Adj,saint,C/V\
1361,loys,loys,NPR:suj:masc:sg,6,181,N,N,,C/V\
1362,deliverra,deliverra,VER:futu:3:sg,6,181,Vfin,Vfin,,C/V\.C/V\.C/e\.'C/V\
1363,nostre,nostre,DET:poss:obj:masc:sg,6,181,Det,Det,notre,'C/V\.C/(e)\
1364,enfant,enfant,NOM:obj:masc:sg,6,181,N,N,,/V\.'C/V\
1365,.,.,PON,6,181,Pnc,Pnc,,
1366,alez,alez,VER:impe:2:pl,6,182,Vfin,Vfin,aller,/V\.'C/V\
1367,chascun,chascun,DET:ind:obj:masc:sg,6,182,QIs,QIs,chacun,C/V\.'C/V\
1368,jour,jour,NOM:obj:masc:sg,6,182,N,N,,C/V\
1369,et,et,CON:coord,6,182,Crd,Crd,et,/V\
1370,portez,portez,VER:impe:2:pl,6,182,Vfin,Vfin,porter,C/V\.'C/V\
1371,le,le,DET:def:obj:masc:sg,6,182,Det,Det,le,C/(e)\
1372,dit,dit,VER:pper:masc:sg,6,182,Vpp,Vpp,dire,C/V\
1373,enfant,enfant,NOM:obj:masc:sg,6,182,N,N,,/V\.'C/V\
1374,au,au,PREDET:a:obj:masc:sg,6,182,Pre+Det,Pre+Det,à.le,/V\
1375,dit,dit,VER:pper:masc:sg,6,182,Vpp,Vpp,dire,C/V\
1376,tombel,tombel,NOM:obj:masc:sg,6,182,N,N,,C/V\.'C/V\
1377,.,.,PON,6,182,Pnc,Pnc,,
1378,"""","""",PON:cit,6,183,Pnc,Pnc,,
1379,et,et,CON:coord,6,183,Crd,Crd,et,/V\
1380,einsi,einsi,ADV,6,183,Adv,Adv,ainsi,/V\.'C/V\
1381,le,le,PRO:pers:obj:3:masc:sg:unb,6,183,Prn,Prn$$,le,C/(e)\
1382,fist,fist,VER:simp:3:sg,6,183,Vfin,Vfin,faire,C/V\
1383,la,la,DET:def:suj:femi:sg,6,183,Det,Det,le,C/V\
1384,mere,mere,NOM:suj:femi:sg,6,183,N,N,,'C/V\.C/(e)\
