wd_id,line_id,linewd,word,lex_id,pos_nca,textlineid,syntag,syntag2,lemma,syllabified
810,145,7,neient,neient,ADV,145,Prn,Prn,nïent,C/V\.'C/V\
811,146,1,qu,qu,PROCON,146,Sub,Sub,que,C/\
812,146,2,eust,eust,VER:subi:3:sg,146,Vfin,Vfin,avoir1,/(V)\.'/V\
813,146,3,cure,cure,NOM:obj:femi:sg,146,N,N,,'C/V\.C/(e)\
814,146,4,de,de,PRE,146,Pre,Pre,de,C/(e)\
815,146,5,povre,povre,ADJ:obj:femi:sg,146,Adj,Adj,pauvre,'C/V\.C/(e)\
816,146,6,gent,gent,NOM:obj:femi:sg,146,N,N,,C/V\
817,147,1,mes,més,CON:subord,147,Crd,Crd,mais1,C/V\
818,147,2,li,li,DET:def:suj:masc:sg,147,Det,Det,le,C/V\
819,147,3,lerres,lerres,NOM:suj:masc:sg,147,N,N,,'C/V\.C/e\
820,147,4,amoit,amoit,VER:impf:3:sg,147,Vfin,Vfin,aimer,/V\.'C/V\
821,147,5,deniers,deniers,NOM:obj:masc:pl,147,N,N,,C/V\.C/<V>\.'/V\
822,148,1,sus,sus,ADV,148,PrA,PrA,sus,C/V\
823,148,2,toute,toute,DET:ind:obj:femi:sg,148,QIs,QIs,tout,'C/V\.C/(e)\
824,148,3,riens,riens,ADV,148,N,N,rien,C/V\
825,148,4,les,les,PRO:pers:acc:3:masc:pl,148,Prn,Prn$$,3p,C/V\
826,148,5,avoit,avoit,VER:impf:3:sg,148,Vfin,Vfin,avoir1,/V\.'C/V\
827,148,6,chiers,chiers,ADJ:obj:masc:pl,148,Adj,Adj,cher,C/V\
828,149,1,jhesus,jhesus,NPR:suj:masc:sg,149,N,N,,C/V\.'C/V\
829,149,2,li,li,PRO:pers:suj:3:masc:sg:bet,149,Prn,Prn$$,3p,C/V\
830,149,3,respont,respont,VER:pres:3:sg,149,Vfin,Vfin,répondre,C/V\.'C/V\
831,149,4,simplement,simplement,ADV,149,Adv,Adv,,C/V\.C/e\.'C/V\
832,150,1,et,et,CON:coord,150,Crd,Crd,et,/V\
833,150,2,sanz,sanz,PRE,150,Pre,Pre,sans,C/V\
834,150,3,nis,nis,ADV,150,Adv,Adv,neïs,C/V\
835,150,4,un,un,DET:ndf:obj:masc:sg,150,QIs,QIs,un,/V\
836,150,5,corroucement,corroucement,NOM:obj:masc:sg,150,N,N,,C/V\.C/V\.C/e\.'C/V\
837,151,1,"""","""",PON:cit,151,Pnc,Pnc,,
838,151,2,diva,diva,EXC,151,Exc,Exc,,C/V\.'C/V\
839,151,3,lessiez,lessiez,VER:impe:2:pl,151,Vfin,Vfin,laisser,C/V\.C/<V>\.'/V\
840,151,4,ester,ester,VER:infi,151,Vinf,Vinf,être1|ester,/V\.'C/V\
841,151,5,marie,marie,NPR:obj:femi:sg,151,N,N,,C/V\.'C/V\./(e)\
842,152,1,or,or,ADV,152,Adv,Adv,or2,/V\
843,152,2,a,a,VER:pres:3:sg,152,Vfin,Vfin,avoir1,/V\
844,152,3,tant,tant,ADV,152,QIs,QIs,tant,C/V\
845,152,4,fet,fet,VER:pper:masc:sg,152,Vpp,Vpp,faire,C/V\
846,152,5,qu,qu,PROCON,152,Sub,Sub,que,C/\
847,152,6,ele,ele,PRO:pers:suj:3:femi:sg,152,Prn,Prn$,3p,'/V\.C/(e)\
848,152,7,est,est,VER:pres:3:sg,152,Vfin,Vfin,être1|ester,/V\
849,152,8,m,m',DET:poss:suj:femi:sg,152,Det,Det,mon1,C/\
850,152,9,amie,amie,NOM:suj:femi:sg,152,N,N,,/V\.'C/V\./(e)\
851,153,1,des,des,PREDET:de:obj:masc:pl,153,Pre+Det,Pre+Det,de+le,C/V\
852,153,2,povres,povres,ADJ:obj:masc:pl,153,Adj,Adj,pauvre,'C/V\.C/e\
853,153,3,auroiz,auroiz,VER:futu:2:pl,153,Vfin,Vfin,avoir1,/V\.'C/V\
854,153,4,vous,vous,PRO:pers:2:pl,153,Prn,Prn%,2pp,C/V\
855,153,5,assez,assez,ADV,153,Adv,Adv,assez,/V\.'C/V\
856,154,1,bien,bien,ADV,154,Adv,Adv,bien,C/V\
857,154,2,leur,leur,PRO:pers:dat:3:pl,154,Prn,Prn$$,3p,C/V\
858,154,3,feroiz,feroiz,VER:futu:2:pl,154,Vfin,Vfin,faire,C/V\.'C/V\
859,154,4,se,se,PROCON,154,Sub,Sub,si3,C/(e)\
860,154,5,vous,vous,PRO:pers:2:pl,154,Prn,Prn$,2pp,C/V\
861,154,6,voulez,voulez,VER:pres:2:pl,154,Vfin,Vfin,vouloir,C/V\.'C/V\
862,155,1,mes,més,CON:subord,155,Crd,Crd,mais1,C/V\
863,155,2,longuement,longuement,ADV,155,Adv,Adv,,C/V\.C/e\.'C/V\
864,155,3,ne,ne,PRO:clit,155,Neg,Neg$$,ne1,C/(e)\
865,155,4,m,m',PRO:pers:obj:1:sg:unb,155,Prn,Prn$$,1ps,C/\
866,155,5,aroiz,aroiz,VER:futu:2:pl,155,Vfin,Vfin,avoir1,/V\.'C/V\
867,155,6,mie,mie,ADV,155,Neg,Neg,mie3,'C/V\./(e)\
868,156,1,ainz,ainz,ADV,156,Crd,Crd,ains,/V\
869,156,2,guerpiré,guerpiré,VER:futu:1:sg,156,Vfin,Vfin,guerpir,C/V\.C/V\.'C/V\
870,156,3,voz,voz,DET:poss:obj:femi:sg,156,Det,Det,votre,C/V\
871,156,4,compaignie,compaignie,NOM:obj:femi:sg,156,N,N,,C/V\.C/V\.'C/V\./(e)\
872,157,1,ce,ce,PRO:invar,157,Prn,Prn,ce1,C/(e)\
873,157,2,qu,qu,PROCON,157,Qux,Qux,que,C/\
874,157,3,ele,ele,PRO:pers:suj:3:femi:sg,157,Prn,Prn$,3p,'/V\.C/(e)\
875,157,4,a,a,VER:pres:3:sg,157,Vfin,Vfin,avoir1,/V\
876,157,5,fet,fet,VER:pper:masc:sg,157,Vpp,Vpp,faire,C/V\
877,157,6,moult,moult,ADV,157,QIs,QIs,moult,C/V\
878,157,7,l,l',PRO:pers:obj:3:masc:sg:unb,157,Prn,Prn$$,3p,C/\
879,157,8,aim,aim,VER:pres:1:sg,157,Vfin,Vfin,aimer,/V\
880,157,9,et,et,CON:coord,157,Crd,Crd,et,/V\
881,157,10,pris,pris,VER:pres:1:sg,157,Vfin,Vfin,priser,C/V\
882,158,1,ainzque,ainzque,CON:subord,158,Sub,Sub,ainsque,'/V\.C/(e)\
883,158,2,je,je,PRO:pers:suj:1:sg:unb,158,Prn,Prn$,1ps,C/(e)\
884,158,3,soie,soie,VER:subp:1:sg,158,Vfin,Vfin,être1|ester,'C/V\./(e)\
885,158,4,encevelis,encevelis,VER:pper:masc:pl,158,Vpp,Vpp,,/V\.C/e\.C/e\.'C/V\
886,159,1,mon,mon,DET:poss:obj:masc:sg,159,Det,Det,mon1,C/V\
887,159,2,cors,cors,NOM:obj:masc:sg,159,N,N,,C/V\
888,159,3,aromatizera,aromatizera,VER:futu:3:sg,159,Vfin,Vfin,,/V\.C/V\.C/V\.C/V\.C/e\.'C/V\
889,160,1,de,de,PRE,160,Pre,Pre,de,C/(e)\
890,160,2,l,l',DET:def:obj:masc:sg,160,Det,Det,le,C/\
891,160,3,oingnement,oingnement,NOM:obj:masc:sg,160,N,N,,/V\.C/e\.'C/V\
892,160,4,mieuz,mieuz,ADV,160,Adv,Adv,mieux,C/V\
893,160,5,li,li,PRO:pers:suj:3:masc:sg:bet,160,Prn,Prn$$,3p,C/V\
894,160,6,sera,sera,VER:futu:3:sg,160,Vfin,Vfin,être1|ester,C/V\.'C/V\
895,161,1,ci,ci,ADV,161,Adv,Adv,ci,C/V\
896,161,2,li,li,PRO:pers:suj:3:masc:sg:bet,161,Det,Det,le,C/V\
897,161,3,pardon,pardon,VER:pres:1:sg,161,Vfin,Vfin,pardonner,C/V\.'C/V\
898,161,4,toz,toz,DET:ind:obj:masc:pl,161,QIs,QIs,tout,C/V\
899,161,5,ses,ses,DET:poss:obj:masc:pl,161,Det,Det,son4,C/V\
900,161,6,pechiez,pechiez,NOM:obj:masc:pl,161,N,N,,C/V\.'C/V\
901,162,1,touz,touz,DET:ind:obj:masc:pl,162,QIs,QIs,tout,C/V\
902,162,2,les,les,DET:def:obj:masc:pl,162,Det,Det,le,C/V\
903,162,3,nouviaus,nouviaus,ADJ:obj:masc:pl,162,Adj,Adj,nouveau,C/V\.'C/V\
904,162,4,et,et,CON:coord,162,Crd,Crd,et,/V\
905,162,5,toz,toz,DET:ind:obj:masc:pl,162,QIs,QIs,tout,C/V\
906,162,6,les,les,DET:def:obj:masc:pl,162,Det,Det,le,C/V\
907,162,7,viez,viez,ADJ:obj:masc:pl,162,Adj,Adj,vieux,C/V\
908,163,1,moult,moult,ADV,163,QIs,QIs,moult,C/V\
909,163,2,a,a,VER:pres:3:sg,163,Vfin,Vfin,avoir1,/V\
910,163,3,bonne,bonne,ADJ:obj:femi:sg,163,Adj,Adj,bon,'C/V\.C/(e)\
911,163,4,euvre,euvre,NOM:obj:femi:sg,163,N,N,,'/V\.C/(e)\
912,163,5,fet,fet,VER:pper:masc:sg,163,Vpp,Vpp,faire,C/V\
913,163,6,en,en,PRE,163,Pre,Pre,en1,/V\
914,163,7,moi,moi,PRO:pers:obj:1:sg:bet,163,Prn,Prn,1ps,C/V\
915,164,1,pour,pour,PRE,164,Pre,Pre,pour,C/V\
916,164,2,voir,voir,ADJ:obj:masc:sg,164,N,N,voir2,C/V\
917,164,3,vous,vous,PRO:pers:2:pl,164,Prn,Prn$$,2pp,C/V\
918,164,4,di,di,VER:pres:1:sg,164,Vfin,Vfin,dire,C/V\
919,164,5,em,em,PRO:clit,164,Pre,Pre,en1,/V\
920,164,6,bonne,bonne,ADJ:obj:femi:sg,164,Adj,Adj,bon,'C/V\.C/(e)\
921,164,7,foi,foi,NOM:obj:femi:sg,164,N,N,,C/V\
922,165,1,en,en,PRE,165,Pre,Pre,en1,/V\
923,165,2,memoire,memoire,NOM:obj:femi:sg,165,N,N,,C/V\.'C/V\.C/(e)\
924,165,3,tenu,tenu,VER:pper:masc:sg,165,Vpp,Vpp,tenir,C/V\.'C/V\
925,165,4,sera,sera,VER:futu:3:sg,165,Vfin,Vfin,être1|ester,C/V\.'C/V\
926,166,1,trestoz,trestoz,DET:ind:obj:masc:pl,166,QIs,QIs,trèstout,C/V\.'C/V\
927,166,2,jorz,jorz,NOM:obj:masc:pl,166,N,N,,C/V\
928,166,3,mes,més,CON:subord,166,Adv,Adv,mais1,C/V\
929,166,4,ce,ce,PRO:invar,166,Prn,Prn,ce1,C/(e)\
930,166,5,que,que,PROCON,166,Qux,Qux,que,C/(e)\
931,166,6,fet,fet,VER:pper:masc:sg,166,Vpp,Vpp,faire,C/V\
932,166,7,m,m',PRO:pers:obj:1:sg:unb,166,Prn,Prn$$,1ps,C/\
933,166,8,a,a,VER:pres:3:sg,166,Vfin,Vfin,avoir1,/V\
934,167,1,oinz,oinz,VER:pper:masc:pl,167,Vpp,Vpp,oindre,/V\
935,167,2,a,a,VER:pres:3:sg,167,Vfin,Vfin,avoir1,/V\
936,167,3,mes,mes,DET:poss:obj:masc:pl,167,Det,Det,mon1,C/V\
937,167,4,piez,piez,NOM:obj:masc:pl,167,N,N,,C/V\
938,167,5,les,les,DET:def:obj:masc:pl,167,Det,Det,le,C/V\
939,167,6,doulereus,doulereus,ADJ:obj:masc:pl,167,Adj,Adj,,C/V\.C/e\.'C/V\
940,168,1,bon,bon,ADJ:obj:masc:sg,168,Adj,Adj,bon,C/V\
941,168,2,l,l',PRO:pers:obj:3:masc:sg:unb,168,Prn,Prn$$,3p,C/\
942,168,3,a,a,VER:pres:3:sg,168,Vfin,Vfin,avoir1,/V\
943,168,4,fet,fet,VER:pper:masc:sg,168,Vpp,Vpp,faire,C/V\
944,168,5,sien,sien,PRO:poss:suj:masc:sg,168,Adj,Adj,son4,C/V\
945,168,6,en,en,PRO:clit,168,Prn,Prn$$,en2,/V\
946,168,7,est,est,VER:pres:3:sg,168,Vfin,Vfin,être1|ester,/V\
947,168,8,li,li,DET:def:suj:masc:sg,168,Det,Det,le,C/V\
948,168,9,preus,preus,NOM:suj:masc:sg,168,Adj,Adj,preux,C/V\
949,168,10,"""","""",PON:cit,168,Pnc,Pnc,,
950,169,1,judas,judas,NPR:suj:masc:sg,169,N,N,,C/V\.'C/V\
951,169,2,escariot,escariot,NPR:suj:masc:sg,169,N,N,,/V\.C/V\.C/V\.'C/V\
952,169,3,l,l',PRO:pers:obj:3:masc:sg:unb,169,Prn,Prn$$,3p,C/\
953,169,4,entent,entent,VER:pres:3:sg,169,Vfin,Vfin,entendre,/V\.'C/V\
954,170,1,par,par,PRE,170,Pre,Pre,par1,C/V\
955,170,2,un,un,DET:ndf:obj:masc:sg,170,QIs,QIs,un,/V\
956,170,3,petit,petit,ADV,170,Adj,Adj,petit,C/V\.'C/V\
957,170,4,de,de,PRE,170,Pre,Pre,de,C/(e)\
958,170,5,duel,duel,NOM:obj:masc:sg,170,N,N,,C/V\
959,170,6,ne,ne,PRO:clit,170,Neg,Neg$$,ne1,C/(e)\
960,170,7,fent,fent,VER:pres:3:sg,170,Vfin,Vfin,fendre,C/V\
961,171,1,li,li,DET:def:suj:masc:sg,171,Det,Det,le,C/V\
962,171,2,traitres,traitres,NOM:suj:masc:sg,171,N,N,,C/V\.'C/V\.C/e\
963,171,3,fu,fu,VER:simp:3:sg,171,Vfin,Vfin,être1|ester,C/V\
964,171,4,moult,moult,ADV,171,QIs,QIs,moult,C/V\
965,171,5,iriez,iriez,VER:pper:masc:pl,171,Vpp,Vpp,irer,/V\.'C/V\
966,172,1,sachiez,sachiez,VER:impe:2:pl,172,Vfin,Vfin,savoir,C/V\.'C/V\
967,172,2,de,de,PRE,172,Pre,Pre,de,C/(e)\
968,172,3,fi,fi,ADJ:obj:masc:sg,172,Adj,Adj,,C/V\
969,172,4,ne,ne,PRO:clit,172,Neg,Neg$$,ne1,C/(e)\
970,172,5,fu,fu,VER:simp:3:sg,172,Vfin,Vfin,être1|ester,C/V\
971,172,6,pas,pas,NOM:obj:masc:pl,172,Neg,Neg,pas1,C/V\
972,172,7,liez,liez,ADJ:suj:masc:sg,172,Adj,Adj,lié,C/V\
973,173,1,entre,entre,PRE,173,PrA,PrA,entre,'/V\.C/(e)\
974,173,2,ses,ses,DET:poss:obj:masc:pl,173,Det,Det,son4,C/V\
975,173,3,denz,denz,NOM:obj:masc:pl,173,N,N,,C/V\
976,173,4,dist,dist,VER:simp:3:sg,173,Vfin,Vfin,dire,C/V\
977,173,5,bellement,bellement,ADV,173,Adv,Adv,,C/V\.C/e\.'C/V\
978,174,1,sique,sique,CON:subord,174,Sub,Sub,sique,'C/V\.C/(e)\
979,174,2,un,un,DET:ndf:suj:masc:sg,174,QIs,QIs,un,/V\
980,174,3,seul,seul,ADJ:suj:masc:sg,174,Adj,Adj,seul,C/V\
981,174,4,d,d',PRE,174,Pre,Pre,de,C/\
982,174,5,eus,eus,PRO:pers:acc:3:masc:pl:bet,174,Prn,Prn,3p,/V\
983,174,6,ne,ne,PRO:clit,174,Neg,Neg$$,ne1,C/(e)\
984,174,7,l,l',PRO:pers:obj:3:masc:sg:unb,174,Prn,Prn$$,3p,C/\
985,174,8,entent,entent,VER:pres:3:sg,174,Vfin,Vfin,entendre,/V\.'C/V\
986,175,1,"""","""",PON:cit,175,Pnc,Pnc,,
987,175,2,ceste,ceste,DET:demo:obj:femi:sg,175,Dem,Dem,cist,'C/V\.C/(e)\
988,175,3,perte,perte,NOM:obj:femi:sg,175,N,N,,'C/V\.C/(e)\
989,175,4,restorerai,restorerai,VER:futu:1:sg,175,Vfin,Vfin,,C/V\.C/V\.C/e\.'C/V\
990,176,1,mar,mar,ADV,176,Adv,Adv,mar,C/V\
991,176,2,l,l',PRO:pers:obj:3:masc:sg:unb,176,Prn,Prn$$,3p,C/\
992,176,3,avez,avez,VER:pres:2:pl,176,Vfin,Vfin,avoir1,/V\.'C/V\
993,176,4,fet,fet,VER:pper:masc:sg,176,Vpp,Vpp,faire,C/V\
994,176,5,je,je,PRO:pers:suj:1:sg:unb,176,Prn,Prn$,1ps,C/(e)\
995,176,6,l,l',PRO:pers:obj:3:masc:sg:unb,176,Prn,Prn$$,3p,C/\
996,176,7,vous,vous,PRO:pers:2:pl,176,Prn,Prn$$,2pp,C/V\
997,176,8,rendrai,rendrai,VER:futu:1:sg,176,Vfin,Vfin,rendre,C/V\.'C/V\
998,177,1,as,as,PREDET:a:obj:masc:pl,177,Pre+Det,Pre+Det,à+le,/V\
999,177,2,faus,faus,ADJ:obj:masc:pl,177,Adj,Adj,,C/V\
1000,177,3,juis,juis,NOM:obj:masc:pl,177,N,N,,C/V\.'C/V\
1001,177,4,qui,qui,PROCON,177,Qux,Qux,qui,C/V\
1002,177,5,m,m',PRO:pers:obj:1:sg:unb,177,Prn,Prn$$,1ps,C/\
1003,177,6,en,en,PRO:clit,177,Prn,Prn$$,en2,/V\
1004,177,7,dorront,dorront,VER:futu:3:pl,177,Vfin,Vfin,donner,C/V\.'C/V\
1005,178,1,de,de,PRE,178,Pre,Pre,de,C/(e)\
1006,178,2,bons,bons,ADJ:obj:masc:pl,178,Adj,Adj,bon,C/V\
1007,178,3,deniers,deniers,NOM:obj:masc:pl,178,N,N,,C/V\.C/<V>\.'/V\
1008,178,4,et,et,CON:coord,178,Crd,Crd,et,/V\
1009,178,5,vous,vous,PRO:pers:2:pl,178,Prn,Prn$$,2pp,C/V\
1010,178,6,pendront,pendront,VER:futu:3:pl,178,Vfin,Vfin,pendre,C/V\.'C/V\
1011,178,7,"""","""",PON:cit,178,Pnc,Pnc,,
1012,179,1,li,li,DET:def:suj:masc:sg,179,Det,Det,le,C/V\
1013,179,2,traitres,traitres,NOM:suj:masc:sg,179,N,N,,C/V\.'C/V\.C/e\
1014,179,3,plus,plus,ADV,179,Adv,Adv,plus,C/V\
1015,179,4,ne,ne,PRO:clit,179,Neg,Neg$$,ne1,C/(e)\
1016,179,5,demeure,demeure,VER:pres:3:sg,179,Vfin,Vfin,demeurer,C/V\.'C/V\.C/(e)\
1017,180,1,einz,einz,ADV,180,Crd,Crd,ains,/V\
1018,180,2,s,s,PROCON,180,Prn,Prn$$,soi,C/\
1019,180,3,entorme,entorme,VER:pres:3:sg,180,Vfin,Vfin,,/V\.'C/V\.C/(e)\
1020,180,4,meisme,meisme,ADV,180,Adj,Adj,même,C/(V)\.'/V\.C/(e)\
1021,180,5,l,l',DET:def:obj:femi:sg,180,Det,Det,le,C/\
1022,180,6,eure,eure,NOM:obj:femi:sg,180,N,N,,'/V\.C/(e)\
1023,181,1,aus,aus,PREDET:a:obj:masc:pl,181,Pre+Det,Pre+Det,à+le,/V\
1024,181,2,princes,princes,NOM:obj:masc:pl,181,N,N,,'C/V\.C/e\
1025,181,3,vint,vint,VER:simp:3:sg,181,Vfin,Vfin,venir,C/V\
1026,181,4,et,et,CON:coord,181,Crd,Crd,et,/V\
1027,181,5,a,a,PRE,181,Pre,Pre,à,/V\
1028,181,6,la,la,DET:def:obj:femi:sg,181,Det,Det,le,C/V\
1029,181,7,gent,gent,NOM:obj:femi:sg,181,N,N,,C/V\
1030,182,1,qui,qui,PROCON,182,Qux,Qux,qui,C/V\
1031,182,2,dieu,dieu,NOM:obj:masc:sg,182,N,N,,C/V\
1032,182,3,n,n,PRO:clit,182,Neg,Neg$$,ne1,C/\
1033,182,4,amoient,amoient,VER:impf:3:pl,182,Vfin,Vfin,aimer,/V\.'C/V\./e\
1034,182,5,de,de,PRE,182,Pre,Pre,de,C/(e)\
1035,182,6,noient,noient,ADV,182,Prn,Prn,nïent,C/V\.'C/V\
1036,183,1,"""","""",PON:cit,183,Pnc,Pnc,,
1037,183,2,dites,dites,VER:impe:2:pl,183,Vfin,Vfin,dire,'C/V\.C/e\
1038,183,3,moi,moi,PRO:pers:obj:1:sg:bet,183,Prn,Prn%%,1ps,C/V\
1039,183,4,"""","""",PON:cit,183,Pnc,Pnc,,
1040,183,5,fet,fet,VER:pres:3:sg,183,Vfin,Vfin,faire,C/V\
1041,183,6,il,il,PRO:pers:suj:3:masc:sg:unb,183,Prn,Prn%,3p,/V\
1042,183,7,"""","""",PON:cit,183,Pnc,Pnc,,
1043,183,8,a,a,PRE,183,Pre,Pre,à,/V\
1044,183,9,delivre,delivre,ADJ:obj:masc:sg,183,Adj,Adj,,C/V\.'C/V\.C/(e)\
1045,184,1,que,que,PROCON,184,Qux,Qux,que,C/(e)\
1046,184,2,me,me,PRO:pers:obj:1:sg:unb,184,Prn,Prn$$,1ps,C/(e)\
1047,184,3,dorrez,dorrez,VER:futu:2:pl,184,Vfin,Vfin,donner,C/V\.'C/V\
1048,184,4,se,se,PROCON,184,Sub,Sub,si3,C/(e)\
1049,184,5,je,je,PRO:pers:suj:1:sg:unb,184,Prn,Prn$,1ps,C/(e)\
1050,184,6,vous,vous,PRO:pers:2:pl,184,Prn,Prn$$,2pp,C/V\
1051,184,7,livre,livre,VER:pres:1:sg,184,Vfin,Vfin,,'C/V\.C/(e)\
1052,185,1,mon,mon,DET:poss:obj:masc:sg,185,Det,Det,mon1,C/V\
1053,185,2,seigneur,seigneur,NOM:obj:masc:sg,185,N,N,,C/V\.'C/V\
1054,185,3,que,que,PROCON,185,Qux,Qux,que,C/(e)\
1055,185,4,vous,vous,PRO:pers:2:pl,185,Prn,Prn$,2pp,C/V\
1056,185,5,haez,haez,VER:pres:2:pl,185,Vfin,Vfin,haïr,'C/V\./e\
1057,185,6,tant,tant,ADV,185,QIs,QIs,tant,C/V\
1058,185,7,"""","""",PON:cit,185,Pnc,Pnc,,
1059,186,1,il,il,PRO:pers:suj:3:masc:pl,186,Prn,Prn$,3p,/V\
1060,186,2,li,li,PRO:pers:suj:3:masc:sg:bet,186,Prn,Prn$$,3p,C/V\
1061,186,3,mistrent,mistrent,VER:simp:3:pl,186,Vfin,Vfin,mettre,'C/V\.C/e\
1062,186,4,en,en,PRO:clit,186,Pre,Pre,en1,/V\
1063,186,5,couvenant,couvenant,NOM:obj:masc:sg,186,N,N,,C/V\.C/e\.'C/V\
1064,187,1,yy,.xxx.,ADJ:card,187,QIs,QIs,,'C/V\.C/(e)\
1065,187,2,deniers,deniers,NOM:obj:masc:pl,187,N,N,,C/V\.C/<V>\.'/V\
1066,187,3,"""","""",PON:cit,187,Pnc,Pnc,,
1067,187,4,gagiez,gagiez,VER:impe:2:pl,187,Vfin,Vfin,gager,C/V\.'C/V\
1068,187,5,les,les,PRO:pers:acc:3:masc:pl,187,Prn,Prn%%,3p,C/V\
1069,187,6,moi,moi,PRO:pers:obj:1:sg:bet,187,Prn,Prn%%,1ps,C/V\
1070,188,1,nous,nous,PRO:pers:1:pl,188,Prn,Prn$,1pp,C/V\
1071,188,2,le,le,PRO:pers:obj:3:masc:sg:unb,188,Prn,Prn$$,3p,C/(e)\
1072,188,3,t,t,PRO:pers:obj:2:sg:unb,188,Prn,Prn$$,2ps,C/\
1073,188,4,afierons,afierons,VER:futu:1:pl,188,Vfin,Vfin,,/V\.C/V\.C/e\.'C/V\
1074,188,5,par,par,PRE,188,Pre,Pre,par1,C/V\
1075,188,6,foi,foi,NOM:obj:femi:sg,188,N,N,,C/V\
1076,188,7,"""","""",PON:cit,188,Pnc,Pnc,,
1077,189,1,uns,uns,DET:ndf:obj:masc:sg,189,QIs,QIs,un,/V\
1078,189,2,en,en,PRO:clit,189,Prn,Prn$$,en2,/V\
1079,189,3,i,i,PRO:clit,189,Prn,Prn$$,y,/V\
1080,189,4,ot,ot,VER:simp:3:sg,189,Vfin,Vfin,avoir1,/V\
1081,189,5,qui,qui,PROCON,189,Qux,Qux,qui,C/V\
1082,189,6,sot,sot,VER:simp:3:sg,189,Vfin,Vfin,savoir,C/V\
1083,189,7,de,de,PRE,189,Pre,Pre,de,C/(e)\
1084,189,8,vente,vente,NOM:obj:femi:sg,189,N,N,,'C/V\.C/(e)\
1085,190,1,c,c',PROCON,190,Prn,Prn,ce1,C/\
1086,190,2,iert,iert,VER:futu:3:sg,190,Vfin,Vfin,être1|ester,/V\
1087,190,3,que,que,PROCON,190,Sub,Sub,que,C/(e)\
1088,190,4,judas,judas,NPR:suj:masc:sg,190,N,N,,C/V\.'C/V\
1089,190,5,ne,ne,PRO:clit,190,Neg,Neg$$,ne1,C/(e)\
1090,190,6,se,se,PROCON,190,Prn,Prn$$,soi,C/(e)\
1091,190,7,repente,repente,VER:subp:3:sg,190,Vfin,Vfin,,C/V\.'C/V\.C/(e)\
1092,191,1,moult,moult,ADV,191,QIs,QIs,moult,C/V\
1093,191,2,tost,tost,ADV,191,Adv,Adv,tôt,C/V\
1094,191,3,yy,.xxx.,ADJ:card,191,QIs,QIs,,'C/V\.C/(e)\
1095,191,4,deniers,deniers,NOM:obj:masc:pl,191,N,N,,C/V\.C/<V>\.'/V\
1096,191,5,li,li,PRO:pers:suj:3:masc:sg:bet,191,Prn,Prn$$,3p,C/V\
1097,191,6,tent,tent,VER:pres:3:sg,191,Vfin,Vfin,tenir,C/V\
1098,192,1,judas,judas,NPR:suj:masc:sg,192,N,N,,C/V\.'C/V\
1099,192,2,moult,moult,ADV,192,QIs,QIs,moult,C/V\
1100,192,3,volontiers,volontiers,ADV,192,Adv,Adv,volentiers,C/V\.C/V\.'C/V\
1101,192,4,les,les,PRO:pers:acc:3:masc:pl,192,Prn,Prn$$,3p,C/V\
1102,192,5,prent,prent,VER:pres:3:sg,192,Vfin,Vfin,prendre,C/V\
1103,193,1,des,des,PRE,193,Pre,Pre,dès,C/V\
1104,193,2,ore,ore,ADV,193,Adv,Adv,or2,'/V\.C/(e)\
1105,193,3,mes,més,CON:subord,193,Adv,Adv,mais1,C/V\
1106,193,4,se,se,PROCON,193,Prn,Prn$$,soi,C/(e)\
1107,193,5,penera,penera,VER:futu:3:sg,193,Vfin,Vfin,pener,C/V\.C/e\.'C/V\
1108,194,1,comment,comment,ADV,194,Qux,Qux,comment,C/V\.'C/V\
1109,194,2,son,son,DET:poss:obj:masc:sg,194,Det,Det,son4,C/V\
1110,194,3,seigneur,seigneur,NOM:obj:masc:sg,194,N,N,,C/V\.'C/V\
1111,194,4,traira,traira,VER:futu:3:sg,194,Vfin,Vfin,trahir,C/V\.C/V\.'C/V\
1112,195,1,la,la,DET:def:suj:femi:sg,195,Det,Det,le,C/V\
1113,195,2,paques,paques,NOM:suj:femi:sg,195,N,N,,'C/V\.C/e\
1114,195,3,vint,vint,VER:simp:3:sg,195,Vfin,Vfin,venir,C/V\
1115,195,4,et,et,CON:coord,195,Crd,Crd,et,/V\
1116,195,5,li,li,DET:def:suj:masc:sg,195,Det,Det,le,C/V\
1117,195,6,jorz,jorz,NOM:suj:masc:sg,195,N,N,,C/V\
1118,195,7,fu,fu,VER:simp:3:sg,195,Vfin,Vfin,être1|ester,C/V\
1119,196,1,li,li,DET:def:suj:masc:pl,196,Det,Det,le,C/V\
1120,196,2,deciple,deciple,NOM:suj:masc:pl,196,N,N,,C/V\.'C/V\.C/(e)\
1121,196,3,dieu,dieu,NOM:obj:masc:sg,196,N,N,,C/V\
1122,196,4,sont,sont,VER:pres:3:pl,196,Vfin,Vfin,être1|ester,C/V\
1123,196,5,venu,venu,VER:pper:masc:sg,196,Vpp,Vpp,venir,C/V\.'C/V\
1124,197,1,il,il,PRO:pers:suj:3:masc:pl,197,Prn,Prn$,3p,/V\
1125,197,2,enquierent,enquierent,VER:pres:3:pl,197,Vfin,Vfin,enquérir,/V\.'C/V\.C/e\
1126,197,3,"""","""",PON:cit,197,Pnc,Pnc,,
1127,197,4,sire,sire,NOM:suj:masc:sg,197,N,N,,'C/V\.C/(e)\
